"id","name","code","chart_template_id/id","user_type_id/id","reconcile"
"chart76130000","Odpisyztytułuutratywartościaktywówniefinansowych","76-130-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart76140000","Innepozostałekosztyoperacyjne","76-140-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart77000000","Zyskinadzwyczajne","77-000-000","l10n_pl.pl_chart_template","account.data_account_type_current_assets","False"
"chart77100000","Stratynadzwyczajne","77-100-000","l10n_pl.pl_chart_template","account.data_account_type_current_liabilities","False"
"chart79010000","Kosztwyrobówwłasnejprodukcjiwydanychdowłasnychsklepów","79-010-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart79020000","Świadczenianarzeczśrodkówtrwałychwbudowie","79-020-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart79040000","Kosztniedoborówproduktów","79-040-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart79050000","Kosztzaniechaniaokreślonegorodzajudziałalności","79-050-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart79110000","Kosztwytworzeniawyrobówgotowychwydanychdowłasnychsklepów","79-110-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart79120000","Kosztwytworzeniaświadczeńnarzeczśrodkówtrwałychwbudowie","79-120-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart79130000","Kosztwytworzeniazakończonychpracrozwojowych","79-130-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart79140000","Kosztwytworzeniaproduktówuznanychzaniedobory","79-140-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart79150000","Kosztzaniechaniaokreślonegorodzajudziałalności","79-150-000","l10n_pl.pl_chart_template","account.data_account_type_expenses","False"
"chart80000000","Kapitałpodstawowy","80-000-000","l10n_pl.pl_chart_template","account.data_account_type_current_liabilities","False"
"chart81100000","Kapitałzapasowy","81-100-000","l10n_pl.pl_chart_template","account.data_account_type_current_liabilities","False"
"chart81200000","Kapitałrezerwowy","81-200-000","l10n_pl.pl_chart_template","account.data_account_type_current_liabilities","False"
"chart81300000","Kapitałzaktualizacjiwyceny","81-300-000","l10n_pl.pl_chart_template","account.data_account_type_current_liabilities","False"
"chart81400000","Kapitaływydzielonewjednostcestatutowejizakładach(oddziałach)samodzielniesporządzającychbilans","81-400-000","l10n_pl.pl_chart_template","account.data_account_type_current_liabilities","False"
"chart82000000","Rozliczeniawynikufinansowego","82-000-000","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart83010000","Rezerwaztytułuodroczonegopodatkudochodowego","83-010-000","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart83020100","Rezerwadługoterminowanaświadczeniaemerytalneipodobne","83-020-100","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart83020200","Rezerwakrótkoterminowanaświadczeniaemerytalneipodobne","83-020-200","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart83090100","Pozostałerezerwydługoterminowe","83-090-100","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart83090200","Pozostałerezerwykrótkoterminowe","83-090-200","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart84010000","Ujemnawartośćfirmy","84-010-000","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart84020100","Innerozliczeniamiędzyokresowedługoterminowe","84-020-100","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart84020200","Innerozliczeniamiędzyokresowekrótkoterminowe","84-020-200","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart85010000","Zakładowyfunduszświadczeńsocjalnych","85-010-000","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart85020100","Zakładowyfunduszrehabilitacjiosóbniepełnosprawnych","85-020-100","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart85020200","Fundusznagród","85-020-200","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart85020300","Fundusznaremontzasobówmieszkaniowych","85-020-300","l10n_pl.pl_chart_template","l10n_pl.account_type_settlement","False"
"chart86000000","Wynikfinansowy","86-000-000","l10n_pl.pl_chart_template","account.data_account_type_current_assets","False"
"chart87010000","Podatekdochodowyodosóbprawnych","87-010-000","l10n_pl.pl_chart_template","account.data_account_type_current_liabilities","False"
"chart87020000","Inneobowiązkoweobciążeniawynikufinansowego","87-020-000","l10n_pl.pl_chart_template","account.data_account_type_current_assets","False"
