id,name,applicability,country_id/id,color,nature
account_tag_603_28,603.28AportacionesalSAR,accounts,,4,D
account_tag_603_29,603.29Impuestoestatalsobrenóminas,accounts,,4,D
account_tag_603_30,603.30Otrasaportaciones,accounts,,4,D
account_tag_603_31,603.31Asimiladosasalarios,accounts,,4,D
account_tag_603_32,603.32Serviciosadministrativos,accounts,,4,D
account_tag_603_33,603.33Serviciosadministrativospartesrelacionadas,accounts,,4,D
account_tag_603_34,603.34Honorariosapersonasfísicasresidentesnacionales,accounts,,4,D
account_tag_603_35,603.35Honorariosapersonasfísicasresidentesnacionalespartesrelacionadas,accounts,,4,D
account_tag_603_36,603.36Honorariosapersonasfísicasresidentesdelextranjero,accounts,,4,D
account_tag_603_37,603.37Honorariosapersonasfísicasresidentesdelextranjeropartesrelacionadas,accounts,,4,D
account_tag_603_38,603.38Honorariosapersonasmoralesresidentesnacionales,accounts,,4,D
account_tag_603_39,603.39Honorariosapersonasmoralesresidentesnacionalespartesrelacionadas,accounts,,4,D
account_tag_603_40,603.40Honorariosapersonasmoralesresidentesdelextranjero,accounts,,4,D
account_tag_603_41,603.41Honorariosapersonasmoralesresidentesdelextranjeropartesrelacionadas,accounts,,4,D
account_tag_603_42,603.42Honorariosaduanalespersonasfísicas,accounts,,4,D
account_tag_603_43,603.43Honorariosaduanalespersonasmorales,accounts,,4,D
account_tag_603_44,603.44Honorariosalconsejodeadministración,accounts,,4,D
account_tag_603_45,603.45Arrendamientoapersonasfísicasresidentesnacionales,accounts,,4,D
account_tag_603_46,603.46Arrendamientoapersonasmoralesresidentesnacionales,accounts,,4,D
account_tag_603_47,603.47Arrendamientoaresidentesdelextranjero,accounts,,4,D
account_tag_603_48,603.48Combustiblesylubricantes,accounts,,4,D
account_tag_603_49,603.49Viáticosygastosdeviaje,accounts,,4,D
account_tag_603_50,"603.50Teléfono,internet",accounts,,4,D
account_tag_603_51,603.51Agua,accounts,,4,D
account_tag_603_52,603.52Energíaeléctrica,accounts,,4,D
account_tag_603_53,603.53Vigilanciayseguridad,accounts,,4,D
account_tag_603_54,603.54Limpieza,accounts,,4,D
account_tag_603_55,603.55Papeleríayartículosdeoficina,accounts,,4,D
account_tag_603_56,603.56Mantenimientoyconservación,accounts,,4,D
account_tag_603_57,603.57Segurosyfianzas,accounts,,4,D
account_tag_603_58,603.58Otrosimpuestosyderechos,accounts,,4,D
account_tag_603_59,603.59Recargosfiscales,accounts,,4,D
account_tag_603_60,603.60Cuotasysuscripciones,accounts,,4,D
account_tag_603_61,603.61Propagandaypublicidad,accounts,,4,D
account_tag_603_62,603.62Capacitaciónalpersonal,accounts,,4,D
account_tag_603_63,603.63Donativosyayudas,accounts,,4,D
account_tag_603_64,603.64Asistenciatécnica,accounts,,4,D
account_tag_603_65,603.65Regalíassujetasaotrosporcentajes,accounts,,4,D
account_tag_603_66,603.66Regalíassujetasal5%,accounts,,4,D
account_tag_603_67,603.67Regalíassujetasal10%,accounts,,4,D
account_tag_603_68,603.68Regalíassujetasal15%,accounts,,4,D
account_tag_603_69,603.69Regalíassujetasal25%,accounts,,4,D
account_tag_603_70,603.70Regalíassujetasal30%,accounts,,4,D
account_tag_603_71,603.71Regalíassinretención,accounts,,4,D
account_tag_603_72,603.72Fletesyacarreos,accounts,,4,D
account_tag_603_73,603.73Gastosdeimportación,accounts,,4,D
account_tag_603_74,603.74Patentesymarcas,accounts,,4,D
account_tag_603_75,603.75Uniformes,accounts,,4,D
account_tag_603_76,603.76Prediales,accounts,,4,D
account_tag_603_77,603.77Gastosdeadministracióndeurbanización,accounts,,4,D
account_tag_603_78,603.78Gastosdeadministracióndeconstrucción,accounts,,4,D
account_tag_603_79,603.79Fletesdelextranjero,accounts,,4,D
account_tag_603_80,603.80Recoleccióndebienesdelsectoragropecuarioy/oganadero,accounts,,4,D
account_tag_603_81,603.81Gastosnodeducibles(sinrequisitosfiscales),accounts,,4,D
account_tag_603_82,603.82Otrosgastosdeadministración,accounts,,4,D
account_tag_604,604Gastosdefabricación,accounts,,4,D
account_tag_604_01,604.01Sueldosysalarios,accounts,,4,D
account_tag_604_02,604.02Compensaciones,accounts,,4,D
account_tag_604_03,604.03Tiemposextras,accounts,,4,D
account_tag_604_04,604.04Premiosdeasistencia,accounts,,4,D
account_tag_604_05,604.05Premiosdepuntualidad,accounts,,4,D
account_tag_604_06,604.06Vacaciones,accounts,,4,D
account_tag_604_07,604.07Primavacacional,accounts,,4,D
account_tag_604_08,604.08Primadominical,accounts,,4,D
account_tag_604_09,604.09Díasfestivos,accounts,,4,D
account_tag_604_10,604.10Gratificaciones,accounts,,4,D
account_tag_604_11,604.11Primasdeantigüedad,accounts,,4,D
account_tag_604_12,604.12Aguinaldo,accounts,,4,D
account_tag_604_13,604.13Indemnizaciones,accounts,,4,D
account_tag_604_14,604.14Destajo,accounts,,4,D
account_tag_604_15,604.15Despensa,accounts,,4,D
account_tag_604_16,604.16Transporte,accounts,,4,D
account_tag_604_17,604.17Serviciomédico,accounts,,4,D
account_tag_604_18,604.18Ayudaengastosfunerarios,accounts,,4,D
account_tag_604_19,604.19Fondodeahorro,accounts,,4,D
account_tag_604_20,604.20Cuotassindicales,accounts,,4,D
account_tag_604_21,604.21PTU,accounts,,4,D
account_tag_604_22,604.22Estímuloalpersonal,accounts,,4,D
account_tag_604_23,604.23Previsiónsocial,accounts,,4,D
account_tag_604_24,604.24Aportacionesparaelplandejubilación,accounts,,4,D
account_tag_604_25,604.25Otrasprestacionesalpersonal,accounts,,4,D
account_tag_604_26,604.26CuotasalIMSS,accounts,,4,D
account_tag_604_27,604.27Aportacionesalinfonavit,accounts,,4,D
account_tag_604_28,604.28AportacionesalSAR,accounts,,4,D
account_tag_604_29,604.29Impuestoestatalsobrenóminas,accounts,,4,D
account_tag_604_30,604.30Otrasaportaciones,accounts,,4,D
account_tag_604_31,604.31Asimiladosasalarios,accounts,,4,D
account_tag_604_32,604.32Serviciosadministrativos,accounts,,4,D
account_tag_604_33,604.33Serviciosadministrativospartesrelacionadas,accounts,,4,D
account_tag_604_34,604.34Honorariosapersonasfísicasresidentesnacionales,accounts,,4,D
account_tag_604_35,604.35Honorariosapersonasfísicasresidentesnacionalespartesrelacionadas,accounts,,4,D
account_tag_604_36,604.36Honorariosapersonasfísicasresidentesdelextranjero,accounts,,4,D
account_tag_604_37,604.37Honorariosapersonasfísicasresidentesdelextranjeropartesrelacionadas,accounts,,4,D
account_tag_604_38,604.38Honorariosapersonasmoralesresidentesnacionales,accounts,,4,D
account_tag_604_39,604.39Honorariosapersonasmoralesresidentesnacionalespartesrelacionadas,accounts,,4,D
account_tag_604_40,604.40Honorariosapersonasmoralesresidentesdelextranjero,accounts,,4,D
account_tag_604_41,604.41Honorariosapersonasmoralesresidentesdelextranjeropartesrelacionadas,accounts,,4,D
account_tag_604_42,604.42Honorariosaduanalespersonasfísicas,accounts,,4,D
account_tag_604_43,604.43Honorariosaduanalespersonasmorales,accounts,,4,D
account_tag_604_44,604.44Honorariosalconsejodeadministración,accounts,,4,D
account_tag_604_45,604.45Arrendamientoapersonasfísicasresidentesnacionales,accounts,,4,D
account_tag_604_46,604.46Arrendamientoapersonasmoralesresidentesnacionales,accounts,,4,D
account_tag_604_47,604.47Arrendamientoaresidentesdelextranjero,accounts,,4,D
account_tag_604_48,604.48Combustiblesylubricantes,accounts,,4,D
account_tag_604_49,604.49Viáticosygastosdeviaje,accounts,,4,D
account_tag_604_50,"604.50Teléfono,internet",accounts,,4,D
account_tag_604_51,604.51Agua,accounts,,4,D
account_tag_604_52,604.52Energíaeléctrica,accounts,,4,D
account_tag_604_53,604.53Vigilanciayseguridad,accounts,,4,D
account_tag_604_54,604.54Limpieza,accounts,,4,D
account_tag_604_55,604.55Papeleríayartículosdeoficina,accounts,,4,D
account_tag_604_56,604.56Mantenimientoyconservación,accounts,,4,D
account_tag_604_57,604.57Segurosyfianzas,accounts,,4,D
account_tag_604_58,604.58Otrosimpuestosyderechos,accounts,,4,D
account_tag_604_59,604.59Recargosfiscales,accounts,,4,D
account_tag_604_60,604.60Cuotasysuscripciones,accounts,,4,D
account_tag_604_61,604.61Propagandaypublicidad,accounts,,4,D
account_tag_604_62,604.62Capacitaciónalpersonal,accounts,,4,D
account_tag_604_63,604.63Donativosyayudas,accounts,,4,D
account_tag_604_64,604.64Asistenciatécnica,accounts,,4,D
account_tag_604_65,604.65Regalíassujetasaotrosporcentajes,accounts,,4,D
account_tag_604_66,604.66Regalíassujetasal5%,accounts,,4,D
account_tag_604_67,604.67Regalíassujetasal10%,accounts,,4,D
account_tag_604_68,604.68Regalíassujetasal15%,accounts,,4,D
account_tag_604_69,604.69Regalíassujetasal25%,accounts,,4,D
account_tag_604_70,604.70Regalíassujetasal30%,accounts,,4,D
account_tag_604_71,604.71Regalíassinretención,accounts,,4,D
account_tag_604_72,604.72Fletesyacarreos,accounts,,4,D
account_tag_604_73,604.73Gastosdeimportación,accounts,,4,D
account_tag_604_74,604.74Patentesymarcas,accounts,,4,D
account_tag_604_75,604.75Uniformes,accounts,,4,D
account_tag_604_76,604.76Prediales,accounts,,4,D
account_tag_604_77,604.77Gastosdefabricacióndeurbanización,accounts,,4,D
account_tag_604_78,604.78Gastosdefabricacióndeconstrucción,accounts,,4,D
account_tag_604_79,604.79Fletesdelextranjero,accounts,,4,D
account_tag_604_80,604.80Recoleccióndebienesdelsectoragropecuarioy/oganadero,accounts,,4,D
account_tag_604_81,604.81Gastosnodeducibles(sinrequisitosfiscales),accounts,,4,D
account_tag_604_82,604.82Otrosgastosdefabricación,accounts,,4,D
account_tag_605,605Manodeobradirecta,accounts,,4,D
account_tag_605_01,605.01Manodeobra,accounts,,4,D
account_tag_605_02,605.02SueldosySalarios,accounts,,4,D
account_tag_605_03,605.03Compensaciones,accounts,,4,D
account_tag_605_04,605.04Tiemposextras,accounts,,4,D
account_tag_605_05,605.05Premiosdeasistencia,accounts,,4,D
account_tag_605_06,605.06Premiosdepuntualidad,accounts,,4,D
account_tag_605_07,605.07Vacaciones,accounts,,4,D
account_tag_605_08,605.08Primavacacional,accounts,,4,D
account_tag_605_09,605.09Primadominical,accounts,,4,D
account_tag_605_10,605.10Díasfestivos,accounts,,4,D
account_tag_605_11,605.11Gratificaciones,accounts,,4,D
account_tag_605_12,605.12Primasdeantigüedad,accounts,,4,D
account_tag_605_13,605.13Aguinaldo,accounts,,4,D
account_tag_605_14,605.14Indemnizaciones,accounts,,4,D
account_tag_605_15,605.15Destajo,accounts,,4,D
account_tag_605_16,605.16Despensa,accounts,,4,D
account_tag_605_17,605.17Transporte,accounts,,4,D
account_tag_605_18,605.18Serviciomédico,accounts,,4,D
account_tag_605_19,605.19Ayudaengastosfunerarios,accounts,,4,D
account_tag_605_20,605.20Fondodeahorro,accounts,,4,D
account_tag_605_21,605.21Cuotassindicales,accounts,,4,D
account_tag_605_22,605.22PTU,accounts,,4,D
account_tag_605_23,605.23Estímuloalpersonal,accounts,,4,D
account_tag_605_24,605.24Previsiónsocial,accounts,,4,D
account_tag_605_25,605.25Aportacionesparaelplandejubilación,accounts,,4,D
account_tag_605_26,605.26Otrasprestacionesalpersonal,accounts,,4,D
account_tag_605_27,605.27Asimiladosasalarios,accounts,,4,D
account_tag_605_28,605.28CuotasalIMSS,accounts,,4,D
account_tag_605_29,605.29Aportacionesalinfonavit,accounts,,4,D
account_tag_605_30,605.30AportacionesalSAR,accounts,,4,D
account_tag_605_31,605.31Otroscostosdemanodeobradirecta,accounts,,4,D
account_tag_606,606Facilidadesadministrativasfiscales,accounts,,4,D
account_tag_606_01,606.01Facilidadesadministrativasfiscales,accounts,,4,D
account_tag_607,607Participacióndelostrabajadoresenlasutilidades,accounts,,4,D
account_tag_607_01,607.01Participacióndelostrabajadoresenlasutilidades,accounts,,4,D
account_tag_608,608Participaciónenresultadosdesubsidiarias,accounts,,4,D
account_tag_608_01,608.01Participaciónenresultadosdesubsidiarias,accounts,,4,D
account_tag_609,609Participaciónenresultadosdeasociadas,accounts,,4,D
account_tag_609_01,609.01Participaciónenresultadosdeasociadas,accounts,,4,D
account_tag_610,610Participacióndelostrabajadoresenlasutilidadesdiferida,accounts,,4,D
account_tag_610_01,610.01Participacióndelostrabajadoresenlasutilidadesdiferida,accounts,,4,D
account_tag_611,611ImpuestoSobrelarenta,accounts,,4,D
account_tag_611_01,611.01ImpuestoSobrelarenta,accounts,,4,D
account_tag_611_02,611.02ImpuestoSobrelarentaporremanentedistribuible,accounts,,4,D
account_tag_612,612GastosnodeduciblesparaCUFIN,accounts,,4,D
account_tag_612_01,612.01GastosnodeduciblesparaCUFIN,accounts,,4,D
account_tag_613,613Depreciacióncontable,accounts,,4,D
account_tag_613_01,613.01Depreciacióndeedificios,accounts,,4,D
account_tag_613_02,613.02Depreciacióndemaquinariayequipo,accounts,,4,D
account_tag_613_03,"613.03Depreciacióndeautomóviles,autobuses,camionesdecarga,tractocamiones,montacargasyremolques",accounts,,4,D
account_tag_613_04,613.04Depreciacióndemobiliarioyequipodeoficina,accounts,,4,D
account_tag_613_05,613.05Depreciacióndeequipodecómputo,accounts,,4,D
account_tag_613_06,613.06Depreciacióndeequipodecomunicación,accounts,,4,D
account_tag_613_07,"613.07Depreciacióndeactivosbiológicos,vegetalesysemovientes",accounts,,4,D
account_tag_613_08,613.08Depreciacióndeotrosactivosfijos,accounts,,4,D
account_tag_613_09,613.09Depreciacióndeferrocarriles,accounts,,4,D
account_tag_613_10,613.10Depreciacióndeembarcaciones,accounts,,4,D
account_tag_613_11,613.11Depreciacióndeaviones,accounts,,4,D
account_tag_613_12,"613.12Depreciacióndetroqueles,moldes,matricesyherramental",accounts,,4,D
account_tag_613_13,613.13Depreciacióndeequipodecomunicacionestelefónicas,accounts,,4,D
account_tag_613_14,613.14Depreciacióndeequipodecomunicaciónsatelital,accounts,,4,D
account_tag_613_15,613.15Depreciacióndeequipodeadaptacionesparapersonasconcapacidadesdiferentes,accounts,,4,D
account_tag_613_16,613.16Depreciacióndemaquinariayequipodegeneracióndeenergíadefuentesrenovablesodesistemasdecogeneracióndeelectricidadeficiente,accounts,,4,D
account_tag_613_17,613.17Depreciacióndeadaptacionesymejoras,accounts,,4,D
account_tag_613_18,613.18Depreciacióndeotramaquinariayequipo,accounts,,4,D
account_tag_614,614Amortizacióncontable,accounts,,4,D
account_tag_614_01,614.01Amortizacióndegastosdiferidos,accounts,,4,D
account_tag_614_02,614.02Amortizacióndegastospreoperativos,accounts,,4,D
account_tag_614_03,"614.03Amortizaciónderegalías,asistenciatécnicayotrosgastosdiferidos",accounts,,4,D
account_tag_614_04,614.04Amortizacióndeactivosintangibles,accounts,,4,D
account_tag_614_05,614.05Amortizacióndegastosdeorganización,accounts,,4,D
account_tag_614_06,614.06Amortizacióndeinvestigaciónydesarrollodemercado,accounts,,4,D
account_tag_614_07,614.07Amortizacióndemarcasypatentes,accounts,,4,D
account_tag_614_08,614.08Amortizacióndecréditomercantil,accounts,,4,D
account_tag_614_09,614.09Amortizacióndegastosdeinstalación,accounts,,4,D
account_tag_614_10,614.10Amortizacióndeotrosactivosdiferidos,accounts,,4,D
account_tag_701,701Gastosfinancieros,accounts,,4,D
account_tag_701_01,701.01Pérdidacambiaria,accounts,,4,D
account_tag_701_02,701.02Pérdidacambiarianacionalparterelacionada,accounts,,4,D
account_tag_701_03,701.03Pérdidacambiariaextranjeroparterelacionada,accounts,,4,D
account_tag_701_04,701.04Interesesacargobancarionacional,accounts,,4,D
account_tag_701_05,701.05Interesesacargobancarioextranjero,accounts,,4,D
account_tag_701_06,701.06Interesesacargodepersonasfísicasnacional,accounts,,4,D
account_tag_701_07,701.07Interesesacargodepersonasfísicasextranjero,accounts,,4,D
account_tag_701_08,701.08Interesesacargodepersonasmoralesnacional,accounts,,4,D
account_tag_701_09,701.09Interesesacargodepersonasmoralesextranjero,accounts,,4,D
account_tag_701_10,701.10Comisionesbancarias,accounts,,4,D
account_tag_701_11,701.11Otrosgastosfinancieros,accounts,,4,D
account_tag_702,702Productosfinancieros,accounts,,4,A
account_tag_702_01,702.01Utilidadcambiaria,accounts,,4,A
account_tag_702_02,702.02Utilidadcambiarianacionalparterelacionada,accounts,,4,A
account_tag_702_03,702.03Utilidadcambiariaextranjeroparterelacionada,accounts,,4,A
account_tag_702_04,702.04Interesesafavorbancariosnacional,accounts,,4,A
account_tag_702_05,702.05Interesesafavorbancariosextranjero,accounts,,4,A
account_tag_702_06,702.06Interesesafavordepersonasfísicasnacional,accounts,,4,A
account_tag_702_07,702.07Interesesafavordepersonasfísicasextranjero,accounts,,4,A
account_tag_702_08,702.08Interesesafavordepersonasmoralesnacional,accounts,,4,A
account_tag_702_09,702.09Interesesafavordepersonasmoralesextranjero,accounts,,4,A
account_tag_702_10,702.10Otrosproductosfinancieros,accounts,,4,A
account_tag_703,703Otrosgastos,accounts,,4,D
account_tag_703_01,703.01Pérdidaenventay/obajadeterrenos,accounts,,4,D
account_tag_703_02,703.02Pérdidaenventay/obajadeedificios,accounts,,4,D
account_tag_703_03,703.03Pérdidaenventay/obajademaquinariayequipo,accounts,,4,D
account_tag_703_04,"703.04Pérdidaenventay/obajadeautomóviles,autobuses,camionesdecarga,tractocamiones,montacargasyremolques",accounts,,4,D
account_tag_703_05,703.05Pérdidaenventay/obajademobiliarioyequipodeoficina,accounts,,4,D
account_tag_703_06,703.06Pérdidaenventay/obajadeequipodecómputo,accounts,,4,D
account_tag_703_07,703.07Pérdidaenventay/obajadeequipodecomunicación,accounts,,4,D
account_tag_703_08,"703.08Pérdidaenventay/obajadeactivosbiológicos,vegetalesysemovientes",accounts,,4,D
account_tag_703_09,703.09Pérdidaenventay/obajadeotrosactivosfijos,accounts,,4,D
account_tag_703_10,703.10Pérdidaenventay/obajadeferrocarriles,accounts,,4,D
account_tag_703_11,703.11Pérdidaenventay/obajadeembarcaciones,accounts,,4,D
account_tag_703_12,703.12Pérdidaenventay/obajadeaviones,accounts,,4,D
account_tag_703_13,"703.13Pérdidaenventay/obajadetroqueles,moldes,matricesyherramental",accounts,,4,D
account_tag_703_14,703.14Pérdidaenventay/obajadeequipodecomunicacionestelefónicas,accounts,,4,D
account_tag_703_15,703.15 Pérdidaenventay/obajadeequipodecomunicaciónsatelital,accounts,,4,D
account_tag_703_16,703.16Pérdidaenventay/obajadeequipodeadaptacionesparapersonasconcapacidadesdiferentes,accounts,,4,D
account_tag_703_17,703.17Pérdidaenventay/obajademaquinariayequipodegeneracióndeenergíadefuentesrenovablesodesistemasdecogeneracióndeelectricidadeficiente,accounts,,4,D
account_tag_703_18,703.18Pérdidaenventay/obajadeotramaquinariayequipo,accounts,,4,D
account_tag_703_19,703.19Pérdidaporenajenacióndeacciones,accounts,,4,D
account_tag_703_20,703.20Pérdidaporenajenacióndepartessociales,accounts,,4,D
account_tag_703_21,703.21Otrosgastos,accounts,,4,D
account_tag_704,704Otrosproductos,accounts,,4,A
account_tag_704_01,704.01Gananciaenventay/obajadeterrenos,accounts,,4,A
account_tag_704_02,704.02Gananciaenventay/obajadeedificios,accounts,,4,A
account_tag_704_03,704.03Gananciaenventay/obajademaquinariayequipo,accounts,,4,A
account_tag_704_04,"704.04Gananciaenventay/obajadeautomóviles,autobuses,camionesdecarga,tractocamiones,montacargasyremolques",accounts,,4,A
account_tag_704_05,704.05Gananciaenventay/obajademobiliarioyequipodeoficina,accounts,,4,A
account_tag_704_06,704.06Gananciaenventay/obajadeequipodecómputo,accounts,,4,A
account_tag_704_07,704.07Gananciaenventay/obajadeequipodecomunicación,accounts,,4,A
account_tag_704_08,"704.08Gananciaenventay/obajadeactivosbiológicos,vegetalesysemovientes",accounts,,4,A
account_tag_704_09,704.09Gananciaenventay/obajadeotrosactivosfijos,accounts,,4,A
account_tag_704_10,704.10Gananciaenventay/obajadeferrocarriles,accounts,,4,A
account_tag_704_11,704.11Gananciaenventay/obajadeembarcaciones,accounts,,4,A
account_tag_704_12,704.12Gananciaenventay/obajadeaviones,accounts,,4,A
account_tag_704_13,"704.13Gananciaenventay/obajadetroqueles,moldes,matricesyherramental",accounts,,4,A
account_tag_704_14,704.14Gananciaenventay/obajadeequipodecomunicacionestelefónicas,accounts,,4,A
account_tag_704_15,704.15Gananciaenventay/obajadeequipodecomunicaciónsatelital,accounts,,4,A
account_tag_704_16,704.16Gananciaenventay/obajadeequipodeadaptacionesparapersonasconcapacidadesdiferentes,accounts,,4,A
account_tag_704_17,704.17Gananciaenventademaquinariayequipodegeneracióndeenergíadefuentesrenovablesodesistemasdecogeneracióndeelectricidadeficiente,accounts,,4,A
account_tag_704_18,704.18Gananciaenventay/obajadeotramaquinariayequipo,accounts,,4,A
account_tag_704_19,704.19Gananciaporenajenacióndeacciones,accounts,,4,A
account_tag_704_20,704.20Gananciaporenajenacióndepartessociales,accounts,,4,A
account_tag_704_21,704.21Ingresosporestímulosfiscales,accounts,,4,A
account_tag_704_22,704.22Ingresosporcondonacióndeadeudo,accounts,,4,A
account_tag_704_23,704.23Otrosproductos,accounts,,4,A
account_tag_801,801UFINdelejercicio,accounts,,4,D
account_tag_801_01,801.01UFIN,accounts,,4,D
account_tag_801_02,801.02ContracuentaUFIN,accounts,,4,A
account_tag_802,802CUFINdelejercicio,accounts,,4,D
account_tag_802_01,802.01CUFIN,accounts,,4,D
account_tag_802_02,802.02ContracuentaCUFIN,accounts,,4,A
account_tag_803,803CUFINdeejerciciosanteriores,accounts,,4,D
account_tag_803_01,803.01CUFINdeejerciciosanteriores,accounts,,4,D
account_tag_803_02,803.02ContracuentaCUFINdeejerciciosanteriores,accounts,,4,A
account_tag_804,804CUFINREdelejercicio,accounts,,4,D
account_tag_804_01,804.01CUFINRE,accounts,,4,D
account_tag_804_02,804.02ContracuentaCUFINRE,accounts,,4,A
account_tag_805,805CUFINREdeejerciciosanteriores,accounts,,4,D
account_tag_805_01,805.01CUFINREdeejerciciosanteriores,accounts,,4,D
account_tag_805_02,805.02ContracuentaCUFINREdeejerciciosanteriores,accounts,,4,A
account_tag_806,806CUCAdelejercicio,accounts,,4,D
account_tag_806_01,806.01CUCA,accounts,,4,D
account_tag_806_02,806.02ContracuentaCUCA,accounts,,4,A
account_tag_807,807CUCAdeejerciciosanteriores,accounts,,4,D
account_tag_807_01,807.01CUCAdeejerciciosanteriores,accounts,,4,D
account_tag_807_02,807.02ContracuentaCUCAdeejerciciosanteriores,accounts,,4,A
account_tag_808,808Ajusteanualporinflaciónacumulable,accounts,,4,D
account_tag_808_01,808.01Ajusteanualporinflaciónacumulable,accounts,,4,D
account_tag_808_02,808.02Acumulacióndelajusteanualinflacionario,accounts,,4,A
account_tag_809,809Ajusteanualporinflacióndeducible,accounts,,4,D
account_tag_809_01,809.01Ajusteanualporinflacióndeducible,accounts,,4,D
account_tag_809_02,809.02Deduccióndelajusteanualinflacionario,accounts,,4,A
account_tag_810,810Deduccióndeinversión,accounts,,4,A
account_tag_810_01,810.01Deduccióndeinversión,accounts,,4,A
account_tag_810_02,810.02Contracuentadeduccióndeinversiones,accounts,,4,D
account_tag_811,811Utilidadopérdidafiscalenventay/obajadeactivofijo,accounts,,4,D
account_tag_811_01,811.01Utilidadopérdidafiscalenventay/obajadeactivofijo,accounts,,4,D
account_tag_811_02,811.02Contracuentautilidadopérdidafiscalenventay/obajadeactivofijo,accounts,,4,A
account_tag_812,812Utilidadopérdidafiscalenventaaccionesopartessociales,accounts,,4,D
account_tag_812_01,812.01Utilidadopérdidafiscalenventaaccionesopartessociales,accounts,,4,D
account_tag_812_02,812.02Contracuentautilidadopérdidafiscalenventaaccionesopartessociales,accounts,,4,A
account_tag_813,813Pérdidasfiscalespendientesdeamortizaractualizadasdeejerciciosanteriores,accounts,,4,A
account_tag_813_01,813.01Pérdidasfiscalespendientesdeamortizaractualizadasdeejerciciosanteriores,accounts,,4,A
account_tag_813_02,813.02Actualizacióndepérdidasfiscalespendientesdeamortizardeejerciciosanteriores,accounts,,4,D
account_tag_814,814Mercancíasrecibidasenconsignación,accounts,,4,D
account_tag_814_01,814.01Mercancíasrecibidasenconsignación,accounts,,4,D
account_tag_814_02,814.02Consignacióndemercancíasrecibidas,accounts,,4,A
account_tag_815,815CréditofiscaldeIVAeIEPSporlaimportacióndemercancíasparaempresascertificadas,accounts,,4,D
account_tag_815_01,815.01CréditofiscaldeIVAeIEPSporlaimportacióndemercancías,accounts,,4,D
account_tag_815_02,815.02ImportacióndemercancíasconaplicacióndecréditofiscaldeIVAeIEPS,accounts,,4,A
account_tag_816,816CréditofiscaldeIVAeIEPSporlaimportacióndeactivosfijosparaempresascertificadas,accounts,,4,D
account_tag_816_01,816.01CréditofiscaldeIVAeIEPSporlaimportacióndeactivofijo,accounts,,4,D
account_tag_816_02,816.02ImportacióndeactivofijoconaplicacióndecréditofiscaldeIVAeIEPS,accounts,,4,A
account_tag_899,899Otrascuentasdeorden,accounts,,4,D
account_tag_899_01,899.01Otrascuentasdeorden,accounts,,4,D
account_tag_899_02,899.02Contracuentaotrascuentasdeorden,accounts,,4,A
tag_iva,IVA,taxes,base.mx,0,
tag_isr,ISR,taxes,base.mx,0,
tag_ieps,IEPS,taxes,base.mx,0,
tag_diot_16,DIOT:16%,taxes,base.mx,0,
tag_diot_16_non_cre,DIOT:16%NOACREDITABLE,taxes,base.mx,0,
tag_diot_16_imp,DIOT:16%IMP,taxes,base.mx,0,
tag_diot_0,DIOT:0%,taxes,base.mx,0,
tag_diot_8,DIOT:8%,taxes,base.mx,0,
tag_diot_8_non_cre,DIOT:8%NOACREDITABLE,taxes,base.mx,0,
tag_diot_ret,DIOT:Retención,taxes,base.mx,0,
tag_diot_exento,DIOT:Exento,taxes,base.mx,0,
