"code","id","chart_template_id/id","user_type_id/id","reconcile","name","note"
"11504","kp_rrif11504","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Zajmoviustanovama","Zajmoviustanovama"
"11505","kp_rrif11505","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Zajmovidaniuinozemstvo","Zajmovidaniuinozemstvo"
"11506","kp_rrif11506","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Zajmovičlanovimaupraveizaposlenicima","Zajmovičlanovimaupraveizaposlenicima"
"11507","kp_rrif11507","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Zajmovidanipoljoprivrednicimailizadrugarima","Zajmovidanipoljoprivrednicimailizadrugarima"
"11508","kp_rrif11508","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Dospjelianuitetidugotrajnihzajmova(naplaćujuseurokuod12mjeseci-analitikapokorisnicima)","Dospjelianuitetidugotrajnihzajmova(kojisenaplaćujuurokuod12mjeseci-analitikapokorisnicima)"
"11509","kp_rrif11509","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Ostalikratkotrajnizajmovi","Ostalikratkotrajnizajmovi"
"11510","kp_rrif11510","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Depozitiubankama","Depozitiubankama"
"11511","kp_rrif11511","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Depozitiuosiguravajućimdruštvima","Depozitiuosiguravajućimdruštvima"
"11512","kp_rrif11512","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Depozitiuinozemnimfinancijskiminstitucijama","Depozitiuinozemnimfinancijskiminstitucijama"
"11513","kp_rrif11513","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Depozitizaostaleposlovneaktivnosti","Depozitizaostaleposlovneaktivnosti"
"11520","kp_rrif11520","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Kaucijenaaukcijama(dražbama)","Kaucijenaaukcijama(dražbama)"
"11521","kp_rrif11521","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Kaucijezarobu","Kaucijezarobu"
"11522","kp_rrif11522","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Kaucijezaambalažu","Kaucijezaambalažu"
"11523","kp_rrif11523","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Danejamčevinezanatječaje","Danejamčevinezanatječaje"
"11524","kp_rrif11524","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazakapare(čl.303.ZOO-a)","Potraživanjazakapare(čl.303.ZOO-a)"
"11525","kp_rrif11525","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Polozigotovinezaostaleposlovneaktivnosti","Polozigotovinezaostaleposlovneaktivnosti"
"1160","kp_rrif1160","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Kratkotrajnoulaganjeunovčanefondove","Kratkotrajnoulaganjeunovčanefondove"
"1161","kp_rrif1161","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Kratkotrajnoulaganjeuostaleinvesticijskefondove","Kratkotrajnoulaganjeuostaleinvesticijskefondove"
"1170","kp_rrif1170","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Otkupkratkoročnihpotraživanja(faktoring)","Otkupkratkoročnihpotraživanja(faktoring)"
"1171","kp_rrif1171","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Ulaganjeukratkotrajneeskontneposlove","Ulaganjeukratkotrajneeskontneposlove"
"1172","kp_rrif1172","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazavišeuplaćenopokreditnojkartici","Potraživanjazavišeuplaćenopokreditnojkartici"
"1173","kp_rrif1173","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaisplateavaliranihiliindosiranihmjenica","Potraživanjazaisplateavaliranihiliindosiranihmjenica"
"1174","kp_rrif1174","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjapoisplaćenimgarancijama","Potraživanjapoisplaćenimgarancijama"
"1175","kp_rrif1175","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaizpreuzetogduga(čl.96.ZOO)","Potraživanjaizpreuzetogduga(čl.96.ZOO)"
"1176","kp_rrif1176","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjepoasignacijama,novacijamaisl.","Potraživanjepoasignacijama,novacijamaisl."
"1180","kp_rrif1180","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjausporu(npr.utužena,ustečajuisl.izfin.imovine)-a1","Potraživanjausporu(npr.utužena,ustečajuisl.izfin.imovine)-Analitika1"
"1190","kp_rrif1190","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Vrijednosnousklađivanjefinancijskeimovine-kratkotrajne(analitikapootpisimaizoveskupinern)-a1","Vrijednosnousklađivanjefinancijskeimovine-kratkotrajne(analitikapootpisimaizoveskupineračuna)-Analitika1"
"1200","kp_rrif1200","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodkupacadobara","Potraživanjaodkupacadobara"
"1201","kp_rrif1201","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodkupacausluga(servisne,najmovi,ustupanjeradnesnage,kapacitetaidr.)","Potraživanjaodkupacausluga(servisne,najmovi,ustupanjeradnesnage,kapacitetaidr.)"
"1202","kp_rrif1202","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazaprodajuprava","Potraživanjazaprodajuprava"
"1203","kp_rrif1203","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Kupcigrađaniiprodajanapotrošačkikredit","Kupcigrađaniiprodajanapotrošačkikredit"
"1204","kp_rrif1204","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Kupciimovinskihsredstava,inventara,materijala,otpadakaisl.","Kupciimovinskihsredstava,inventara,materijala,otpadakaisl."
"1205","kp_rrif1205","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodkupacazaprodanurobuizkomisije","Potraživanjaodkupacazaprodanurobuizkomisije"
"1206","kp_rrif1206","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Kupcizastupničkeifranšizneprodaje","Kupcizastupničkeifranšizneprodaje"
"1207","kp_rrif1207","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazaprodajunakreditnekartice","Potraživanjazaprodajunakreditnekartice"
"1208","kp_rrif1208","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodostalihprodaja","Potraživanjaodostalihprodaja"
"1209","kp_rrif1209","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazanefakturiranuisporukudobarailiusluga","Potraživanjazanefakturiranuisporukudobarailiusluga"
"1210","kp_rrif1210","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Kupcidobaraizinozemstva","Kupcidobaraizinozemstva"
"1211","kp_rrif1211","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Kupciuslugaizinozemstva","Kupciuslugaizinozemstva"
"1212","kp_rrif1212","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Kupcipravaizinozemstva","Kupcipravaizinozemstva"
"1213","kp_rrif1213","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodkupacadobara(PoS)","Potraživanjaodkupacadobara"
"1220","kp_rrif1220","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazaprodaju-isporukupovezanimdruštvima","Potraživanjazaprodaju-isporukupovezanimdruštvima"
"1221","kp_rrif1221","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazadividendeodpovezanihdruštava","Potraživanjazadividendeodpovezanihdruštava"
"1222","kp_rrif1222","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazaisporukepovezanimdruštvimauinozemstvu","Potraživanjazaisporukepovezanimdruštvimauinozemstvu"
"1223","kp_rrif1223","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazanadoknadugubitkaodpovezanihdruštava(čl.489.ZTD)","Potraživanjazanadoknadugubitkaodpovezanihdruštava(čl.489.ZTD)"
"1224","kp_rrif1224","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazakamateodpovezanihdruštava","Potraživanjazakamateodpovezanihdruštava"
"1225","kp_rrif1225","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodpodružnica","Potraživanjaodpodružnica"
"1226","kp_rrif1226","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Ostalakratkoročnapotraživanjaodpovezanihpoduzetnika","Ostalakratkoročnapotraživanjaodpovezanihpoduzetnika"
"1227","kp_rrif1227","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazaudioudobitkud.o.o.-a","Potraživanjazaudioudobitkud.o.o.-a"
"1228","kp_rrif1228","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaizulaganjaradipovećanjaudjela(doupisaut.k.)","Potraživanjaizulaganjaradipovećanjaudjela(doupisaut.k.)"
"1230","kp_rrif1230","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazaisporukedobaraiusluga","Potraživanjazaisporukedobaraiusluga"
"1231","kp_rrif1231","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazadividendu-dobitak","Potraživanjazadividendu-dobitak"
"1232","kp_rrif1232","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazakamate","Potraživanjazakamate"
"1233","kp_rrif1233","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Ostalapotraživanjaodsudjelujućihdruštava","Ostalapotraživanjaodsudjelujućihdruštava"
"1240","kp_rrif1240","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodkupacazaugovorenekamate(kojenisupripisaneglavnici)","Potraživanjaodkupacazaugovorenekamate(kojenisupripisaneglavnici)"
"1241","kp_rrif1241","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazazateznekamate(kojenisupripisaneglavnici)","Potraživanjazazateznekamate(kojenisupripisaneglavnici)"
"1242","kp_rrif1242","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazakamateponagodbama","Potraživanjazakamateponagodbama"
"1243","kp_rrif1243","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjezakamatuizdanihzajmova","Potraživanjezakamatuizdanihzajmova"
"1245","kp_rrif1245","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Kamateizostalihtrađbina","Kamateizostalihtrađbina"
"1250","kp_rrif1250","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazapredujmovezausluge(kojenisuusvezisazalihamaidugotr.imov.)-a1","Potraživanjazapredujmovezausluge(kojenisuusvezisazalihamaidugotr.imov.)-Analitika1"
"1260","kp_rrif1260","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjapoposlovimauvozazatuđiračun","Potraživanjapoposlovimauvozazatuđiračun"
"1261","kp_rrif1261","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodizvoznika","Potraživanjaodizvoznika"
"1270","kp_rrif1270","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjasosnoveprodajeudjelaidionica","Potraživanjasosnoveprodajeudjelaidionica"
"1271","kp_rrif1271","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazanakladnoodobrenepopuste(bonifikacije,casa-sconto,rabatisl.)","Potraživanjazanakladnoodobrenepopuste(bonifikacije,casa-sconto,rabatisl.)"
"1272","kp_rrif1272","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazapredujamzakupnjudionicaiudjela","Potraživanjazapredujamzakupnjudionicaiudjela"
"1273","kp_rrif1273","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodkomisionara","Potraživanjaodkomisionara"
"1280","kp_rrif1280","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaizodštetnihzahtjeva(odosiguravajućihdruštava)","Potraživanjaizodštetnihzahtjeva(odosiguravajućihdruštava)"
"1281","kp_rrif1281","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazaudjeludobitku-prihoduuinvesticijskomfondu","Potraživanjazaudjeludobitku-prihoduuinvesticijskomfondu"
"1282","kp_rrif1282","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazatantijeme(nadoknadezakorištenjepatenta,znakaiautorskihprava)","Potraživanjazatantijeme(nadoknadezakorištenjepatenta,znakaiautorskihprava)"
"1283","kp_rrif1283","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjastečenacesijom,asignacijomipreuzimanjemdugaodprodaje","Potraživanjastečenacesijom,asignacijomipreuzimanjemdugaodprodaje"
"1284","kp_rrif1284","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazanadoknadutroškovaizjamstva","Potraživanjazanadoknadutroškovaizjamstva"
"1285","kp_rrif1285","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodkooperanata,zadrugara,ustanove","Potraživanjaodkooperanata,zadrugara,ustanove"
"1286","kp_rrif1286","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjaodčlanovadruštvazapokrićegubitka","Potraživanjaodčlanovadruštvazapokrićegubitka"
"1287","kp_rrif1287","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazadanajamstvaičinidbe","Potraživanjazadanajamstvaičinidbe"
"1288","kp_rrif1288","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Potraživanjazaporezeizposlovnihodnosa","Potraživanjazaporezeizposlovnihodnosa"
"1289","kp_rrif1289","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Ostalapotraživanja","Ostalapotraživanja"
"1290","kp_rrif1290","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Vrijednosnousklađenjepotraživanjaodkupaca","Vrijednosnousklađenjepotraživanjaodkupaca"
"1291","kp_rrif1291","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Vrijednosnousklađenjepotraživanjaodpovezanihdruštava","Vrijednosnousklađenjepotraživanjaodpovezanihdruštava"
"1292","kp_rrif1292","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Vrijednosnousklađenjeodpoduzetnikaizsudjelujućihinteresa","Vrijednosnousklađenjeodpoduzetnikaizsudjelujućihinteresa"
"1293","kp_rrif1293","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Vrijednosnousklađenjekamata","Vrijednosnousklađenjekamata"
"1294","kp_rrif1294","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Vrijednosnousklađenjezadanepredujmovezausluge","Vrijednosnousklađenjezadanepredujmovezausluge"
"1295","kp_rrif1295","l10n_hr_chart_template_rrif","account.data_account_type_receivable","True","Vrijednosnousklađenjeostalihpotraživanja(računi126do128)","Vrijednosnousklađenjeostalihpotraživanja(računi126do128)"
"1300","kp_rrif1300","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodzaposlenihzavišeisplaćenuplaću","Potraživanjaodzaposlenihzavišeisplaćenuplaću"
"1301","kp_rrif1301","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaisplaćenipredujamzaslužbeniput","Potraživanjazaisplaćenipredujamzaslužbeniput"
"1302","kp_rrif1302","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazadanenovčanesvotezanabaveugotovini(zatržišninakup,zakarneteidr.)","Potraživanjazadanenovčanesvotezanabaveugotovini(zatržišninakup,zakarneteidr.)"
"1303","kp_rrif1303","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazamanjkoveiučinjeneštete(sPDV-om)","Potraživanjazamanjkoveiučinjeneštete(sPDV-om)"
"1304","kp_rrif1304","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaprehranu,kazne,zakorištenjeodmaralištaisl.","Potraživanjazaprehranu,kazne,zakorištenjeodmaralištaisl."
"1305","kp_rrif1305","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodzaposlenihzamanjeplaćeneporezeidoprinose","Potraživanjaodzaposlenihzamanjeplaćeneporezeidoprinose"
"1306","kp_rrif1306","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodzaposlenikazaplaćeneprivatnetroškove(npr.poslužbenojkred.kartici)","Potraživanjaodzaposlenikazaplaćeneprivatnetroškove(npr.poslužbenojkred.kartici)"
"1307","kp_rrif1307","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodzaposlenikazaprimitakunaravi","Potraživanjaodzaposlenikazaprimitakunaravi"
"1309","kp_rrif1309","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Ostalapotraživanjaodzaposlenih","Ostalapotraživanjaodzaposlenih"
"1310","kp_rrif1310","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazapredujmljenehonorare","Potraživanjazapredujmljenehonorare"
"1311","kp_rrif1311","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaisplaćenesvote","Potraživanjazaisplaćenesvote"
"1319","kp_rrif1319","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Ostalapotraživanjaodvanjskihsuradnika","Ostalapotraživanjaodvanjskihsuradnika"
"1330","kp_rrif1330","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodčlanovadruštvazapredujmljenidobitak-dividendu","Potraživanjaodčlanovadruštvazapredujmljenidobitak-dividendu"
"1331","kp_rrif1331","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodčlanovadruštvazaprivatnetroškove","Potraživanjaodčlanovadruštvazaprivatnetroškove"
"1332","kp_rrif1332","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodčlanovaustanove","Potraživanjaodčlanovaustanove"
"1333","kp_rrif1333","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodčlanovazadruge","Potraživanjaodčlanovazadruge"
"1340","kp_rrif1340","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjausporuirizičnapotraživanja(izskupine12i13)-a1","Potraživanjausporuirizičnapotraživanja(izskupine12i13)-Analitika1"
"1350","kp_rrif1350","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazasredstvauslobodnojzoni-a1","Potraživanjazasredstvauslobodnojzoni-Analitika1"
"1360","kp_rrif1360","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodbanakazaprodajunapotrošačkikredit-a1","Potraživanjaodbanakazaprodajunapotrošačkikredit-Analitika1"
"1370","kp_rrif1370","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaisporučenadobraiusluge","Potraživanjazaisporučenadobraiusluge"
"1371","kp_rrif1371","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazadoznakenovca,zadobitakidr.","Potraživanjazadoznakenovca,zadobitakidr."
"1380","kp_rrif1380","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazanaknadnepopuste","Potraživanjazanaknadnepopuste"
"1381","kp_rrif1381","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodortaka","Potraživanjaodortaka"
"1382","kp_rrif1382","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjaodzastupnika","Potraživanjaodzastupnika"
"1389","kp_rrif1389","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Ostalaposlovnapotraživanja","Ostalaposlovnapotraživanja"
"1390","kp_rrif1390","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Vrijednosnousklađenjepotraživanjaodzaposlenihčlanovadruštvaiostalihpotraživanja-a1","Vrijednosnousklađenjepotraživanjaodzaposlenihčlanovadruštvaiostalihpotraživanja-Analitika1"
"14000","kp_rrif14000","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporez-10%","Pretporez-10%"
"14001","kp_rrif14001","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporez-22%","Pretporez-22%"
"14002","kp_rrif14002","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporez-23%","Pretporez-23%"
"14003","kp_rrif14003","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporez-25%","Pretporez-25%"
"14010","kp_rrif14010","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporezizpredujmova-10%","Pretporezizpredujmova-10%"
"14011","kp_rrif14011","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporezizpredujmova-22%","Pretporezizpredujmova-22%"
"14012","kp_rrif14012","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporezizpredujmova-23%","Pretporezizpredujmova-23%"
"14013","kp_rrif14013","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporezizpredujmova-25%","Pretporezizpredujmova-25%"
"14020","kp_rrif14020","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PlaćeniPDVpriuvozudobara-10%","PlaćeniPDVpriuvozudobara-10%"
"14021","kp_rrif14021","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PlaćeniPDVpriuvozudobara-22%","PlaćeniPDVpriuvozudobara-22%"
"14022","kp_rrif14022","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PlaćeniPDVpriuvozudobara-23%","PlaćeniPDVpriuvozudobara-23%"
"14023","kp_rrif14023","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PlaćeniPDVpriuvozudobara-25%","PlaćeniPDVpriuvozudobara-25%"
"14030","kp_rrif14030","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PlaćeniPDVnauslugeinozemnihpoduzetnika-10%","PlaćeniPDVnauslugeinozemnihpoduzetnika-10%"
"14031","kp_rrif14031","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PlaćeniPDVnauslugeinozemnihpoduzetnika-22%","PlaćeniPDVnauslugeinozemnihpoduzetnika-22%"
"14032","kp_rrif14032","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PlaćeniPDVnauslugeinozemnihpoduzetnika-23%","PlaćeniPDVnauslugeinozemnihpoduzetnika-23%"
"14033","kp_rrif14033","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PlaćeniPDVnauslugeinozemnihpoduzetnika-25%","PlaćeniPDVnauslugeinozemnihpoduzetnika-25%"
"14040","kp_rrif14040","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"IspravakpretporezazbogpromjenepostotkapriznavanjaPDV-a","IspravakpretporezazbogpromjenepostotkapriznavanjaPDV-a"
"1406","kp_rrif1406","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporezstečenpougovoruoasignacijiiliizpreknjižavanja","Pretporezstečenpougovoruoasignacijiiliizpreknjižavanja"
"1407","kp_rrif1407","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazarazlikuvećegpretporezaodobvezeuobračunskomrazdoblju","Potraživanjazarazlikuvećegpretporezaodobvezeuobračunskomrazdoblju"
"1408","kp_rrif1408","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Pretporezkojijošnijepriznan(uključivoineplaćeniR-2)","Pretporezkojijošnijepriznan(uključivoineplaćeniR-2)"
"1409","kp_rrif1409","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PotraživanjazavišeplaćeniPDVpokonačnomobračunu","PotraživanjazavišeplaćeniPDVpokonačnomobračunu"
"1410","kp_rrif1410","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaporeznadohodakizplaća","Potraživanjazaporeznadohodakizplaća"
"1411","kp_rrif1411","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaprirezizplaća","Potraživanjazaprirezizplaća"
"1412","kp_rrif1412","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaporeznadohodakizautorskihprava,ugovoraodjelu,članovanadz.odboraidr.doh.","Potraživanjazaporeznadohodakizautorskihprava,ugovoraodjelu,dohodakačlanovanadzornogodboraidrugihdohodaka"
"1413","kp_rrif1413","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaporeziprireznastipendijeinagradeučenikaistudenta","Potraživanjazaporeziprireznastipendijeinagradeučenikaistudenta"
"1414","kp_rrif1414","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaporezeizdrugihdohodaka","Potraživanjazaporezeizdrugihdohodaka"
"1417","kp_rrif1417","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazavišeplaćeniporeznadohodakodkapitala","Potraživanjazavišeplaćeniporeznadohodakodkapitala"
"1420","kp_rrif1420","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PotraživanjazavišeplaćenedoprinosezaMOizplaće","PotraživanjazavišeplaćenedoprinosezaMOizplaće"
"1421","kp_rrif1421","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"PotraživanjaodMOzavišeplaćenidoprinoszabeneficiranistaž","PotraživanjaodMOzavišeplaćenidoprinoszabeneficiranistaž"
"1422","kp_rrif1422","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazavišeplaćenidoprinoszazdravstvenoosiguranjenaplaće","Potraživanjazavišeplaćenidoprinoszazdravstvenoosiguranjenaplaće"
"1423","kp_rrif1423","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazavišeplaćenidopr.zazdrav.osigur.zaslučajozljedenaraduiprof.bolesti","Potraživanjazavišeplaćenidopr.zazdrav.osigur.zaslučajozljedenaraduiprof.bolesti"
"1424","kp_rrif1424","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazavišeplaćenidoprinoszazapošljavanjenaplaće","Potraživanjazavišeplaćenidoprinoszazapošljavanjenaplaće"
"1429","kp_rrif1429","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaostalenespomenutedoprinose","Potraživanjazaostalenespomenutedoprinose"
"1430","kp_rrif1430","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaplaćenepredujmoveporezanadobitak","Potraživanjazaplaćenepredujmoveporezanadobitak"
"1432","kp_rrif1432","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazavišeplaćeniporezpoodbitku(nainozemneusluge)","Potraživanjazavišeplaćeniporezpoodbitku(nainozemneusluge)"
"1433","kp_rrif1433","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaporeznadobitakstečenpougovoruocesijiiliizpreknjižavanja","Potraživanjazaporeznadobitakstečenpougovoruocesijiiliizpreknjižavanja"
"1434","kp_rrif1434","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Poreznadobitakplaćenuinozemstvu","Poreznadobitakplaćenuinozemstvu"
"1440","kp_rrif1440","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaposebanporeznakavu","Potraživanjazaposebanporeznakavu"
"1441","kp_rrif1441","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaposebanporeznabezalkoholnapića","Potraživanjazaposebanporeznabezalkoholnapića"
"1442","kp_rrif1442","l10n_hr_chart_template_rrif","account.data_account_type_current_assets",,"Potraživanjazaposebanporeznaalkoholnapića","Potraživanjazaposebanporeznaalkoholnapića"
