code,id,user_type_id/id,name,reconcile,chart_template_id/id
280000,gd_acc_280000,account.data_account_type_current_liabilities,"KRATKOROČNEOBVEZNOSTIZAOBRESTI",False,gd_chart
281000,gd_acc_281000,account.data_account_type_current_liabilities,"KRATKOROČNEMENIČNEOBVEZNOSTI",False,gd_chart
282000,gd_acc_282000,account.data_account_type_current_liabilities,"KRATKOROČNEOBVEZNOSTIVZVEZIZODTEGLJAJIODPLAČINNADOMESTILPLAČZAPOSLENCEM",False,gd_chart
285000,gd_acc_285000,account.data_account_type_current_liabilities,"OSTALEKRATKOROČNEPOSLOVNEOBVEZNOSTI",False,gd_chart
290000,gd_acc_290000,account.data_account_type_current_liabilities,"VNAPREJVRAČUNANISTROŠKIOZIROMAODHODKI",False,gd_chart
291000,gd_acc_291000,account.data_account_type_current_liabilities,"KRATKOROČNOODLOŽENIPRIHODKI",False,gd_chart
295000,gd_acc_295000,account.data_account_type_current_liabilities,"DDVODDANIHPREDUJMOV",False,gd_chart
300000,gd_acc_300000,account.data_account_type_current_assets,"VREDNOSTSUROVININMATERIALAPOOBRAČUNIHDOBAVITELJEV",False,gd_chart
301000,gd_acc_301000,account.data_account_type_current_assets,"ODVISNISTROŠKINABAVESUROVININMATERIALA",False,gd_chart
302000,gd_acc_302000,account.data_account_type_current_assets,"CARINAINDRUGEUVOZNEDAVŠČINEODSUROVININMATERIALA",False,gd_chart
303000,gd_acc_303000,account.data_account_type_current_assets,"DDVINDRUGEDAVŠČINEODSUROVININMATERIALA",False,gd_chart
309000,gd_acc_309000,account.data_account_type_current_assets,"OBRAČUNNABAVESUROVININMATERIALA",False,gd_chart
310000,gd_acc_310000,account.data_account_type_current_assets,"ZALOGESUROVININMATERIALAVSKLADIŠČU",False,gd_chart
312000,gd_acc_312000,account.data_account_type_current_assets,"ZALOGESUROVININMATERIALANAPOTI",False,gd_chart
316000,gd_acc_316000,account.data_account_type_current_assets,"ZALOGESUROVININMATERIALAVDODELAVIINPREDELAVI",False,gd_chart
319000,gd_acc_319000,account.data_account_type_current_assets,"ODMIKIODCENZALOGSUROVININMATERIALA",False,gd_chart
320000,gd_acc_320000,account.data_account_type_current_assets,"ZALOGEDROBNEGAINVENTARJAINEMBALAŽEVSKLADIŠČU",False,gd_chart
321000,gd_acc_321000,account.data_account_type_current_assets,"ZALOGEDROBNEGAINVENTARJAINEMBALAŽE,DANEVUPORABO",False,gd_chart
329000,gd_acc_329000,account.data_account_type_current_assets,"ODMIKIODCENDROBNEGAINVENTARJAINEMBALAŽE",False,gd_chart
400000,gd_acc_400000,account.data_account_type_expenses,"STROŠKIMATERIALA",False,gd_chart
401000,gd_acc_401000,account.data_account_type_expenses,"STROŠKIPOMOŽNEGAMATERIALA",False,gd_chart
402000,gd_acc_402000,account.data_account_type_expenses,"STROŠKIENERGIJE",False,gd_chart
403000,gd_acc_403000,account.data_account_type_expenses,"STROŠKINADOMESTNIHDELOVZAOSNOVNASREDSTVAINMATERIALAZAVZDRŽEVANJEOSNOVNIHSREDSTEV",False,gd_chart
404000,gd_acc_404000,account.data_account_type_expenses,"ODPISDROBNEGAINVENTARJAINEMBALAŽE",False,gd_chart
405000,gd_acc_405000,account.data_account_type_expenses,"USKLADITEVSTROŠKOVMATERIALAINDROBNEGAINVENTARJAZARADIUGOTOVLJENIHPOPISNIHRAZLIK",False,gd_chart
406000,gd_acc_406000,account.data_account_type_expenses,"STROŠKIPISARNIŠKEGAMATERIALAINSTROKOVNELITERATURE",False,gd_chart
407000,gd_acc_407000,account.data_account_type_expenses,"DRUGISTROŠKIMATERIALA",False,gd_chart
410000,gd_acc_410000,account.data_account_type_expenses,"STROŠKISTORITEVPRIUSTVARJANJUPROIZVODOVINOPRAVLJANJUSTORITEV",False,gd_chart
411000,gd_acc_411000,account.data_account_type_expenses,"STROŠKITRANSPORTNIHSTORITEV",False,gd_chart
412000,gd_acc_412000,account.data_account_type_expenses,"STROŠKISTORITEVVZVEZIZVZDRŽEVANJEM",False,gd_chart
413000,gd_acc_413000,account.data_account_type_expenses,"NAJEMNINE",False,gd_chart
414000,gd_acc_414000,account.data_account_type_expenses,"POVRAČILASTROŠKOVZAPOSLENCEMVZVEZIZDELOM",False,gd_chart
415000,gd_acc_415000,account.data_account_type_expenses,"STROŠKIPLAČILNEGAPROMETA,STROŠKIBANČNIHSTORITEV,STROŠKIPOSLOVINZAVAROVALNEPREMIJE",False,gd_chart
416000,gd_acc_416000,account.data_account_type_expenses,"STROŠKIINTELEKTUALNIHINOSEBNIHSTORITEV",False,gd_chart
417000,gd_acc_417000,account.data_account_type_expenses,"STROŠKISEJMOV,REKLAMEINREPREZENTANCE",False,gd_chart
418000,gd_acc_418000,account.data_account_type_expenses,"STROŠKISTORITEVFIZIČNIHOSEB,KINEOPRAVLJAJODEJAVNOSTI,SKUPAJZDAJATVAMI,KIBREMENIJOPODJETJE(STROŠKIPOPOGODBAHODELU,AVTORSKIHPOGODBAH,SEJNINEZAPOSLENCEMINDRUGIMOSEBAM…)",False,gd_chart
419000,gd_acc_419000,account.data_account_type_expenses,"STROŠKIDRUGIHSTORITEV",False,gd_chart
430000,gd_acc_430000,account.data_account_type_expenses,"AMORTIZACIJANEOPREDMETENIHSREDSTEV",False,gd_chart
431000,gd_acc_431000,account.data_account_type_expenses,"AMORTIZACIJAZGRADB",False,gd_chart
432000,gd_acc_432000,account.data_account_type_expenses,"AMORTIZACIJAOPREMEINNADOMESTNIHDELOV",False,gd_chart
433000,gd_acc_433000,account.data_account_type_expenses,"AMORTIZACIJADROBNEGAINVENTARJA",False,gd_chart
434000,gd_acc_434000,account.data_account_type_expenses,"AMORTIZACIJADRUGIHOPREDMETENIHOSNOVNIHSREDSTEV",False,gd_chart
435000,gd_acc_435000,account.data_account_type_expenses,"AMORTIZACIJANALOŽBENIHNEPREMIČNIN",False,gd_chart
440000,gd_acc_440000,account.data_account_type_expenses,"REZERVACIJEZASTROŠKEREORGANIZACIJEPODJETJA",False,gd_chart
441000,gd_acc_441000,account.data_account_type_expenses,"REZERVACIJEZADANAJAMSTVA",False,gd_chart
442000,gd_acc_442000,account.data_account_type_expenses,"REZERVACIJEZAKOČLJIVEPOGODBE",False,gd_chart
443000,gd_acc_443000,account.data_account_type_expenses,"REZERVACIJEZAPOKOJNINE,JUBILEJNENAGRADEINODPRAVNINEOBUPOKOJITVI",False,gd_chart
449000,gd_acc_449000,account.data_account_type_expenses,"REZERVACIJEZAPOKRIVANJEDRUGIHOBVEZNOSTIIZPRETEKLEGAPOSLOVANJA",False,gd_chart
450000,gd_acc_450000,account.data_account_type_expenses,"STROŠKIOBRESTI",False,gd_chart
470000,gd_acc_470000,account.data_account_type_expenses,"PLAČEZAPOSLENCEV",False,gd_chart
471000,gd_acc_471000,account.data_account_type_expenses,"NADOMESTILAPLAČZAPOSLENCEV",False,gd_chart
472000,gd_acc_472000,account.data_account_type_expenses,"STROŠKIDODATNEGAPOKOJNINSKEGAZAVAROVANJAZAPOSLENCEV",False,gd_chart
473000,gd_acc_473000,account.data_account_type_expenses,"REGRESZALETNIDOPUST,BONITETE,POVRAČILA(ZAPREVOZNADELOINZNJEGA,ZAPREHRANO,ZALOČENOŽIVLJENJE)INDRUGIPREJEMKIZAPOSLENCEV",False,gd_chart
474000,gd_acc_474000,account.data_account_type_expenses,"DELODAJALČEVIPRISPEVKIODPLAČ,NADOMESTILPLAČ,BONITET,POVRAČILINDRUGIHPREJEMKOVZAPOSLENCEV",False,gd_chart
475000,gd_acc_475000,account.data_account_type_expenses,"DRUGEDELODAJALČEVEDAJATVEODPLAČ,NADOMESTILPLAČ,BONITET,POVRAČILINDRUGIHPREJEMKOVZAPOSLENCEV",False,gd_chart
476000,gd_acc_476000,account.data_account_type_expenses,"NAGRADEVAJENCEMSKUPAJZDAJATVAMI,KIBREMENIJOPODJETJE",False,gd_chart
480000,gd_acc_480000,account.data_account_type_expenses,"DAJATVE,KINISOODVISNEODSTROŠKOVDELAALIDRUGIHVRSTSTROŠKOV",False,gd_chart
481000,gd_acc_481000,account.data_account_type_expenses,"IZDATKIZAVARSTVOOKOLJA",False,gd_chart
482000,gd_acc_482000,account.data_account_type_expenses,"NAGRADEDIJAKOMINŠTUDENTOMNADELOVNIPRAKSISKUPAJZDAJATVAMI",False,gd_chart
483000,gd_acc_483000,account.data_account_type_expenses,"ŠTIPENDIJEDIJAKOMINŠTUDENTOM",False,gd_chart
484000,gd_acc_484000,account.data_account_type_expenses,"Foreighizgubadeviznega",False,gd_chart
489000,gd_acc_489000,account.data_account_type_expenses,"OSTALISTROŠKI",False,gd_chart
490000,gd_acc_490000,account.data_account_type_expenses,"PRENOSSTROŠKOVVZALOGE",False,gd_chart
491000,gd_acc_491000,account.data_account_type_expenses,"PRENOSSTROŠKOVNEPOSREDNOVODHODKE",False,gd_chart
600000,gd_acc_600000,account.data_account_type_current_assets,"NEDOKONČANAPROIZVODNJA",False,gd_chart
601000,gd_acc_601000,account.data_account_type_current_assets,"NEDOKONČANESTORITVE",False,gd_chart
602000,gd_acc_602000,account.data_account_type_current_assets,"POLIZDELKI",False,gd_chart
604000,gd_acc_604000,account.data_account_type_current_assets,"PROIZVODNJAVDODELAVIINPREDELAVI",False,gd_chart
609000,gd_acc_609000,account.data_account_type_current_assets,"ODMIKIODCENNEDOKONČANIHPROIZVODNJEINSTORITEV",False,gd_chart
630000,gd_acc_630000,account.data_account_type_current_assets,"PROIZVODIVLASTNEMSKLADIŠČU",False,gd_chart
631000,gd_acc_631000,account.data_account_type_current_assets,"PROIZVODIVTUJEMSKLADIŠČU",False,gd_chart
632000,gd_acc_632000,account.data_account_type_current_assets,"PROIZVODINAPOTI",False,gd_chart
633000,gd_acc_633000,account.data_account_type_current_assets,"PROIZVODIVLASTNIPRODAJALNI",False,gd_chart
634000,gd_acc_634000,account.data_account_type_current_assets,"VRAČUNANIDDVODPROIZVODOVVPRODAJALNI",False,gd_chart
635000,gd_acc_635000,account.data_account_type_current_assets,"PROIZVODIVDODELAVIINPREDELAVI",False,gd_chart
639000,gd_acc_639000,account.data_account_type_current_assets,"ODMIKIODCENPROIZVODOV",False,gd_chart
650000,gd_acc_650000,account.data_account_type_current_assets,"VREDNOSTBLAGAPOOBRAČUNIHDOBAVITELJEV",False,gd_chart
651000,gd_acc_651000,account.data_account_type_current_assets,"ODVISNISTROŠKINABAVEBLAGA",False,gd_chart
659000,gd_acc_659000,account.data_account_type_current_assets,"OBRAČUNNABAVEBLAGA",False,gd_chart
660000,gd_acc_660000,account.data_account_type_current_assets,"BLAGOVLASTNEMSKLADIŠČU",False,gd_chart
661000,gd_acc_661000,account.data_account_type_current_assets,"BLAGOVTUJEMSKLADIŠČU",False,gd_chart
662000,gd_acc_662000,account.data_account_type_current_assets,"BLAGONAPOTI",False,gd_chart
663000,gd_acc_663000,account.data_account_type_current_assets,"BLAGOVLASTNIPRODAJALNI",False,gd_chart
664000,gd_acc_664000,account.data_account_type_current_assets,"DDV,VRAČUNANVZALOGAHBLAGA",False,gd_chart
669000,gd_acc_669000,account.data_account_type_current_assets,"VRAČUNANARAZLIKAVCENAHZALOGBLAGA",False,gd_chart
670000,gd_acc_670000,account.data_account_type_current_assets,"OPREDMETENAOSNOVNASREDSTVA,NAMENJENAPRODAJI",False,gd_chart
671000,gd_acc_671000,account.data_account_type_current_assets,"NALOŽBENENEPREMIČNINE,VREDNOTENEPOMODELUNABAVNEVREDNOSTI,NAMENJENEPRODAJI",False,gd_chart
672000,gd_acc_672000,account.data_account_type_current_assets,"DRUGANEKRATKOROČNASREDSTVA,NAMENJENAPRODAJI",False,gd_chart
673000,gd_acc_673000,account.data_account_type_current_assets,"SREDSTVADELADENARUSTVARJAJOČEENOTE,NAMENJENAPRODAJI",False,gd_chart
674000,gd_acc_674000,account.data_account_type_current_assets,"SREDSTVADENARUSTVARJAJOČEENOTE,NAMENJENAPRODAJI",False,gd_chart
700000,gd_acc_700000,account.data_account_type_expenses,"VREDNOSTPRODANIHPOSLOVNIHUČINKOV",False,gd_chart
701000,gd_acc_701000,account.data_account_type_expenses,"VREDNOSTUSREDSTVENIHLASTNIHPROIZVODOVINSTORITEV",False,gd_chart
702000,gd_acc_702000,account.data_account_type_expenses,"NABAVNAVREDNOSTPRODANIHMATERIALAINBLAGA",False,gd_chart
703000,gd_acc_703000,account.data_account_type_expenses,"DRUGIPOSLOVNIODHODKI",False,gd_chart
710000,gd_acc_710000,account.data_account_type_expenses,"VREDNOSTPRODANIHPOSLOVNIHUČINKOV",False,gd_chart
711000,gd_acc_711000,account.data_account_type_expenses,"NABAVNAVREDNOSTPRODANIHMATERIALAINBLAGA",False,gd_chart
712000,gd_acc_712000,account.data_account_type_expenses,"STROŠKIPRODAJANJA",False,gd_chart
713000,gd_acc_713000,account.data_account_type_expenses,"STROŠKISPLOŠNIHDEJAVNOSTI(NABAVEINUPRAVE)",False,gd_chart
714000,gd_acc_714000,account.data_account_type_expenses,"DRUGISTROŠKI,KISENEZADRŽUJEJOVZALOGAH",False,gd_chart
720000,gd_acc_720000,account.data_account_type_expenses,"PREVREDNOTOVALNIPOSLOVNIODHODKIVZVEZIZNEOPREDMETENIMISREDSTVI,OPREDMETENIMIOSNOVNIMISREDSTVIINNALOŽBENIMINEPREMIČNINAMIRAZPOREJENIMIINIZMERJENIMIPOMODELUNABAVNEVREDNOSTI",False,gd_chart
721000,gd_acc_721000,account.data_account_type_expenses,"PREVREDNOTOVALNIPOSLOVNIODHODKIVZVEZISKRATKOROČNIMISREDSTVI,RAZENSFINANČNIMINALOŽBAMI",False,gd_chart
722000,gd_acc_722000,account.data_account_type_expenses,"PREVREDNOTOVALNIPOSLOVNIODHODKIVZVEZISSTROŠKIDELA",False,gd_chart
740000,gd_acc_740000,account.data_account_type_expenses,"ODHODKIIZPOSOJIL,PREJETIHODDRUŽBVSKUPINI",False,gd_chart
741000,gd_acc_741000,account.data_account_type_expenses,"ODHODKIIZPOSOJIL,PREJETIHODBANK",False,gd_chart
742000,gd_acc_742000,account.data_account_type_expenses,"ODHODKIIZIZDANIHOBVEZNIC",False,gd_chart
743000,gd_acc_743000,account.data_account_type_expenses,"ODHODKIIZDRUGIHFINANČNIHOBVEZNOSTI",False,gd_chart
744000,gd_acc_744000,account.data_account_type_expenses,"ODHODKIIZPOSLOVNIHOBVEZNOSTIDODRUŽBVSKUPINI",False,gd_chart
745000,gd_acc_745000,account.data_account_type_expenses,"ODHODKIIZOBVEZNOSTIDODOBAVITELJEVINMENIČNIHOBVEZNOSTI",False,gd_chart
746000,gd_acc_746000,account.data_account_type_expenses,"ODHODKIIZDRUGIHPOSLOVNIHOBVEZNOSTI",False,gd_chart
747000,gd_acc_747000,account.data_account_type_expenses,"ODHODKIIZSREDSTEV,RAZPOREJENIHPOPOŠTENIVREDNOSTIPREKPOSLOVNEGAIZIDA",False,gd_chart
748000,gd_acc_748000,account.data_account_type_expenses,"ODHODKIIZOSLABITVEFINANČNIHNALOŽB",False,gd_chart
749000,gd_acc_749000,account.data_account_type_expenses,"ODHODKIIZODPRAVEPRIPOZNANJAFINANČNIHNALOŽB",False,gd_chart
750000,gd_acc_750000,account.data_account_type_expenses,"ODHODKIIZVREDNOTENJANALOŽBENIHNEPREMIČNINPOMODELUPOŠTENEVREDNOSTI",False,gd_chart
751000,gd_acc_751000,account.data_account_type_expenses,"ODHODKIIZODTUJITVENALOŽBENIHNEPREMIČNIN,IZMERJENIHPOPOŠTENIVREDNOSTI",False,gd_chart
752000,gd_acc_752000,account.data_account_type_expenses,"DENARNEKAZNI",False,gd_chart
753000,gd_acc_753000,account.data_account_type_expenses,"ODŠKODNINE",False,gd_chart
759000,gd_acc_759000,account.data_account_type_expenses,"OSTALIODHODKI",False,gd_chart
760000,gd_acc_760000,account.data_account_type_revenue,"PRIHODKIODPRODAJEPROIZVODOVINSTORITEVNADOMAČEMTRGU",False,gd_chart
761000,gd_acc_761000,account.data_account_type_revenue,"PRIHODKIODPRODAJEPROIZVODOVINSTORITEVNATUJEMTRGU",False,gd_chart
762000,gd_acc_762000,account.data_account_type_revenue,"PRIHODKIODPRODAJETRGOVSKEGABLAGAINMATERIALANADOMAČEMTRGU",False,gd_chart
763000,gd_acc_763000,account.data_account_type_revenue,"PRIHODKIODPRODAJETRGOVSKEGABLAGAINMATERIALANATUJEMTRGU",False,gd_chart
765000,gd_acc_765000,account.data_account_type_revenue,"PRIHODKIODNAJEMNIN",False,gd_chart
766000,gd_acc_766000,account.data_account_type_revenue,"PRIHODKIODODPRAVEREZERVACIJ",False,gd_chart
767000,gd_acc_767000,account.data_account_type_revenue,"PRIHODKIODPOSLOVNIHZDRUŽITEV(PRESEŽEKIZPREVREDNOTENJA-SLABOIME)",False,gd_chart
768000,gd_acc_768000,account.data_account_type_revenue,"DRUGIPRIHODKI,POVEZANISPOSLOVNIMIUČINKI(SUBVENCIJE,DOTACIJE,REGRESI,KOMPENZACIJE,PREMIJE...)",False,gd_chart
769000,gd_acc_769000,account.data_account_type_revenue,"PREVREDNOTOVALNIPOSLOVNIPRIHODKI",False,gd_chart
770000,gd_acc_770000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZDELEŽEVVDRUŽBAHVSKUPINI",False,gd_chart
771000,gd_acc_771000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZDELEŽEVVPRIDRUŽENIHDRUŽBAHINSKUPAJOBVLADOVANIHDRUŽBAH",False,gd_chart
772000,gd_acc_772000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZDELEŽEVVDRUGIHDRUŽBAH",False,gd_chart
773000,gd_acc_773000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZDRUGIHNALOŽB",False,gd_chart
774000,gd_acc_774000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZPOSOJIL,DANIHDRUŽBAMVSKUPINI",False,gd_chart
775000,gd_acc_775000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZPOSOJIL,DANIHDRUGIM(TUDIODDEPOZITOV)",False,gd_chart
776000,gd_acc_776000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZPOSLOVNIHTERJATEVDODRUŽBVSKUPINI",False,gd_chart
777000,gd_acc_777000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZPOSLOVNIHTERJATEVDODRUGIH",False,gd_chart
778000,gd_acc_778000,account.data_account_type_revenue,"FINANČNIPRIHODKIIZFINANČNIHSREDSTEV,RAZPOREJENIHPOPOŠTENIVREDNOSTIPREKPOSLOVNEGAIZIDA",False,gd_chart
780000,gd_acc_780000,account.data_account_type_revenue,"PRIHODKIIZVREDNOTENJANALOŽBENIHNEPREMIČNINPOPOŠTENIVREDNOSTI",False,gd_chart
781000,gd_acc_781000,account.data_account_type_revenue,"PRIHODKIIZODTUJITVENALOŽBENIHNEPREMIČNIN,IZMERJENIHPOPOŠTENIVREDNOSTI",False,gd_chart
785000,gd_acc_785000,account.data_account_type_revenue,"SUBVENCIJE,DOTACIJEINPODOBNIPRIHODKI,KINISOPOVEZANISPOSLOVNIMIUČINKI",False,gd_chart
786000,gd_acc_786000,account.data_account_type_revenue,"PREJETEODŠKODNINE",False,gd_chart
787000,gd_acc_787000,account.data_account_type_revenue,"PREJETEKAZNI",False,gd_chart
789000,gd_acc_789000,account.data_account_type_revenue,"OSTALIPRIHODKI",False,gd_chart
800000,gd_acc_800000,account.data_account_type_current_liabilities,"DOBIČEKALIIZGUBAPREDOBDAVČITVIJO",False,gd_chart
810000,gd_acc_810000,account.data_account_type_current_liabilities,"DAVEKODDOHODKA",False,gd_chart
812000,gd_acc_812000,account.data_account_type_current_liabilities,"DRUGIDAVKI,KINISOIZKAZANIVDRUGIHPOSTAVKAH",False,gd_chart
813000,gd_acc_813000,account.data_account_type_current_liabilities,"PRIHODKI(ODHODKI)IZNASLOVAODLOŽENEGADAVKA",False,gd_chart
815000,gd_acc_815000,account.data_account_type_current_liabilities,"ČISTIDOBIČEKPOSLOVNEGALETA",False,gd_chart
820000,gd_acc_820000,account.data_account_type_current_liabilities,"ČISTIDOBIČEKZAKRITJEPRENESENIHIZGUB",False,gd_chart
821000,gd_acc_821000,account.data_account_type_current_liabilities,"ČISTIDOBIČEKZAOBLIKOVANJEZAKONSKIHREZERV",False,gd_chart
822000,gd_acc_822000,account.data_account_type_current_liabilities,"ČISTIDOBIČEKZAOBLIKOVANJEREZERVZALASTNEDELNICEOZIROMADELEŽE",False,gd_chart
823000,gd_acc_823000,account.data_account_type_current_liabilities,"ČISTIDOBIČEKZAOBLIKOVANJESTATUTARNIHREZERV",False,gd_chart
824000,gd_acc_824000,account.data_account_type_current_liabilities,"ČISTIDOBIČEKZADRUGEREZERVEIZDOBIČKA",False,gd_chart
829000,gd_acc_829000,account.data_account_type_current_liabilities,"PRENOSNEUPORABLJENEGADELAČISTEGADOBIČKAPOSLOVNEGALETA",False,gd_chart
890000,gd_acc_890000,account.data_account_type_current_liabilities,"IZGUBATEKOČEGALETA",False,gd_chart
899000,gd_acc_899000,account.data_account_type_current_liabilities,"PRENOSIZGUBETEKOČEGALETA",False,gd_chart
900000,gd_acc_900000,account.data_account_type_current_liabilities,"OSNOVNIDELNIŠKIKAPITAL-NAVADNEDELNICE",False,gd_chart
901000,gd_acc_901000,account.data_account_type_current_liabilities,"OSNOVNIDELNIŠKIKAPITAL-PREDNOSTNEDELNICE",False,gd_chart
902000,gd_acc_902000,account.data_account_type_current_liabilities,"OSNOVNIKAPITAL-KAPITALSKIDELEŽI",False,gd_chart
903000,gd_acc_903000,account.data_account_type_current_liabilities,"OSNOVNIKAPITAL-KAPITALSKAVLOGA",False,gd_chart
909000,gd_acc_909000,account.data_account_type_current_liabilities,"NEVPOKLICANIKAPITAL(ODBITNAPOSTAVKA)",False,gd_chart
910000,gd_acc_910000,account.data_account_type_current_liabilities,"VPLAČILANADNAJMANJŠIMIEMISIJSKIMIZNESKIDELNICOZIROMADELEŽEV(VPLAČANIPRESEŽEKKAPITALA)",False,gd_chart
911000,gd_acc_911000,account.data_account_type_current_liabilities,"VPLAČILANADKNJIGOVODSKOVREDNOSTJOPRIODTUJITVIZAČASNOODKUPLJENIHLASTNIHDELNICOZIROMADELEŽEV",False,gd_chart
912000,gd_acc_912000,account.data_account_type_current_liabilities,"VPLAČILANADNAJMANJŠIMEMISIJSKIMZNESKOMKAPITALA,PRIDOBLJENAZIZDAJOZAMENLJIVIHOBVEZNICINOBVEZNICZDELNIŠKONAKUPNOOPCIJO",False,gd_chart
913000,gd_acc_913000,account.data_account_type_current_liabilities,"VPLAČILAZAPRIDOBITEVDODATNIHPRAVICIZDELNICOZIROMADELEŽEV",False,gd_chart
914000,gd_acc_914000,account.data_account_type_current_liabilities,"DRUGAVPLAČILAKAPITALANAPODLAGISTATUTA",False,gd_chart
915000,gd_acc_915000,account.data_account_type_current_liabilities,"ZNESKIIZPOENOSTAVLJENEGAZMANJŠANJAOSNOVNEGAKAPITALAINZNESKIZMANJŠANJAOSNOVNEGAKAPITALAZUMIKOMDELNICOZIROMADELEŽEV",False,gd_chart
916000,gd_acc_916000,account.data_account_type_current_liabilities,"SPLOŠNIPREVREDNOTOVALNIPOPRAVEKKAPITALA",False,gd_chart
917000,gd_acc_917000,account.data_account_type_current_liabilities,"ZNESKIIZUČINKOVPOTRJENEPRISILNEPORAVNAVE",False,gd_chart
920000,gd_acc_920000,account.data_account_type_current_liabilities,"ZAKONSKEREZERVE",False,gd_chart
921000,gd_acc_921000,account.data_account_type_current_liabilities,"REZERVEZALASTNEDELNICEOZIROMALASTNEPOSLOVNEDELEŽE",False,gd_chart
922000,gd_acc_922000,account.data_account_type_current_liabilities,"STATUTARNEREZERVE",False,gd_chart
923000,gd_acc_923000,account.data_account_type_current_liabilities,"DRUGEREZERVEIZDOBIČKA",False,gd_chart
929000,gd_acc_929000,account.data_account_type_current_liabilities,"PRIDOBLJENELASTNEDELNICEOZIROMALASTNIPOSLOVNIDELEŽI(ODBITNAPOSTAVKA)",False,gd_chart
930000,gd_acc_930000,account.data_account_type_current_liabilities,"PRENESENIČISTIDOBIČEKIZPREJŠNJIHLET",False,gd_chart
931000,gd_acc_931000,account.data_account_type_current_liabilities,"PRENESENAČISTAIZGUBAIZPREJŠNJIHLET",False,gd_chart
932000,gd_acc_932000,account.data_account_type_current_liabilities,"NEUPORABLJENIDELČISTEGADOBIČKAPOSLOVNEGALETA",False,gd_chart
933000,gd_acc_933000,account.data_account_type_current_liabilities,"ČISTAIZGUBAPOSLOVNEGALETA",False,gd_chart
934000,gd_acc_934000,account.data_account_type_current_liabilities,"PRENOSIZPRESEŽKAIZPREVREDNOTENJA",False,gd_chart
950000,gd_acc_950000,account.data_account_type_current_liabilities,"PRESEŽEKIZPREVREDNOTENJAZEMLJIŠČ",False,gd_chart
951000,gd_acc_951000,account.data_account_type_current_liabilities,"PRESEŽEKIZPREVREDNOTENJAZGRADB",False,gd_chart
952000,gd_acc_952000,account.data_account_type_current_liabilities,"PRESEŽEKIZPREVREDNOTENJAOPREME",False,gd_chart
953000,gd_acc_953000,account.data_account_type_current_liabilities,"PRESEŽEKIZPREVREDNOTENJANEOPREDMETENIHSREDSTEV",False,gd_chart
954000,gd_acc_954000,account.data_account_type_current_liabilities,"PRESEŽEKIZPREVREDNOTENJADOLGOROČNIHFINANČNIHNALOŽB",False,gd_chart
955000,gd_acc_955000,account.data_account_type_current_liabilities,"PRESEŽEKIZPREVREDNOTENJAKRATKOROČNIHFINANČNIHNALOŽB",False,gd_chart
959000,gd_acc_959000,account.data_account_type_current_liabilities,"POPRAVEKVREDNOSTIPRESEŽKOVIZPREVREDNOTENJAZAODLOŽENIDAVEK",False,gd_chart
960000,gd_acc_960000,account.data_account_type_current_liabilities,"REZERVACIJEZASTROŠKEREORGANIZACIJEPODJETJA",False,gd_chart
961000,gd_acc_961000,account.data_account_type_current_liabilities,"REZERVACIJEZAPOKRIVANJEPRIHODNJIHSTROŠKOVOZIROMAODHODKOVZARADIRAZGRADNJEINPONOVNEVZPOSTAVITVEPRVOTNEGASTANJATERDRUGEPODOBNEREZERVACIJE",False,gd_chart
962000,gd_acc_962000,account.data_account_type_current_liabilities,"REZERVACIJEZAKOČLJIVEPOGODBE",False,gd_chart
963000,gd_acc_963000,account.data_account_type_current_liabilities,"REZERVACIJEZAPOKOJNINE,JUBILEJNENAGRADEINODPRAVNINEOBUPOKOJITVI",False,gd_chart
964000,gd_acc_964000,account.data_account_type_current_liabilities,"REZERVACIJEZADANAJAMSTVA",False,gd_chart
965000,gd_acc_965000,account.data_account_type_current_liabilities,"DRUGEREZERVACIJEIZNASLOVADOLGOROČNOVNAPREJVRAČUNANIHSTROŠKOV",False,gd_chart
966000,gd_acc_966000,account.data_account_type_current_liabilities,"PREJETEDRŽAVNEPODPORE",False,gd_chart
967000,gd_acc_967000,account.data_account_type_current_liabilities,"PREJETEDONACIJE",False,gd_chart
968000,gd_acc_968000,account.data_account_type_current_liabilities,"DRUGEDOLGOROČNEPASIVNEČASOVNERAZMEJITVE",False,gd_chart
970000,gd_acc_970000,account.data_account_type_current_liabilities,"DOLGOROČNAPOSOJILA,DOBLJENAPRIDRUŽBAHVSKUPINI",False,gd_chart
971000,gd_acc_971000,account.data_account_type_current_liabilities,"DOLGOROČNAPOSOJILA,DOBLJENAPRIPRIDRUŽENIHDRUŽBAH",False,gd_chart
972000,gd_acc_972000,account.data_account_type_current_liabilities,"DOLGOROČNAPOSOJILA,DOBLJENAPRIBANKAHINDRUŽBAHVDRŽAVI",False,gd_chart
973000,gd_acc_973000,account.data_account_type_current_liabilities,"DOLGOROČNAPOSOJILA,DOBLJENAPRIBANKAHINDRUŽBAHVTUJINI",False,gd_chart
