id,code,name,user_type_id:id,chart_template_id:id,reconcile
chart27672,27672,"Depreciaciónacumulada–Propiedad,plantayequipo-Herramientasyunidadesdereemplazo-Revaluación",account.data_account_type_current_assets,pe_chart_template,False
chart27711,27711,"Amortizaciónacumulada–Intangibles-Concesiones,licenciasyderechos-Costo",account.data_account_type_current_assets,pe_chart_template,False
chart27712,27712,"Amortizaciónacumulada–Intangibles-Concesiones,licenciasyderechos-Revaluación",account.data_account_type_current_assets,pe_chart_template,False
chart27721,27721,Amortizaciónacumulada–Intangibles-Patentesypropiedadindustrial-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart27722,27722,Amortizaciónacumulada–Intangibles-Patentesypropiedadindustrial-Revaluación,account.data_account_type_current_assets,pe_chart_template,False
chart27731,27731,Amortizaciónacumulada–Intangibles-Programasdecomputadora(software)-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart27732,27732,Amortizaciónacumulada–Intangibles-Programasdecomputadora(software)-Revaluación,account.data_account_type_current_assets,pe_chart_template,False
chart27741,27741,Amortizaciónacumulada–Intangibles-Costosdeexploraciónydesarrollo-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart27742,27742,Amortizaciónacumulada–Intangibles-Costosdeexploraciónydesarrollo-Revaluación,account.data_account_type_current_assets,pe_chart_template,False
chart27751,27751,"Amortizaciónacumulada–Intangibles-Fórmulas,diseñosyprototipos-Costo",account.data_account_type_current_assets,pe_chart_template,False
chart27752,27752,"Amortizaciónacumulada–Intangibles-Fórmulas,diseñosyprototipos-Revaluación",account.data_account_type_current_assets,pe_chart_template,False
chart27791,27791,Amortizaciónacumulada–Intangibles-Otrosactivosintangibles-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart27792,27792,Amortizaciónacumulada–Intangibles-Otrosactivosintangibles-Revaluación,account.data_account_type_current_assets,pe_chart_template,False
chart27811,27811,Depreciaciónacumulada–Activosbiológicos-Activosbiológicosenproducción-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart27813,27813,Depreciaciónacumulada–Activosbiológicos-Activosbiológicosenproducción-Costodefinanciación,account.data_account_type_current_assets,pe_chart_template,False
chart27821,27821,Depreciaciónacumulada–Activosbiológicos-Activosbiológicosendesarrollo-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart27823,27823,Depreciaciónacumulada–Activosbiológicos-Activosbiológicosendesarrollo-Costodefinanciación,account.data_account_type_current_assets,pe_chart_template,False
chart27910,27910,Desvalorizaciónacumulada-Propiedaddeinversión-Plantaproductoraenproducción,account.data_account_type_current_assets,pe_chart_template,False
chart27911,27911,Desvalorizaciónacumulada-Propiedaddeinversión-Plantaproductoraendesarrollo,account.data_account_type_current_assets,pe_chart_template,False
chart27912,27912,Desvalorizaciónacumulada-Propiedaddeinversión-Terrenos,account.data_account_type_current_assets,pe_chart_template,False
chart27913,27913,Desvalorizaciónacumulada-Propiedaddeinversión-Edificaciones,account.data_account_type_current_assets,pe_chart_template,False
chart27930,27930,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Plantasproductorasenproducción",account.data_account_type_current_assets,pe_chart_template,False
chart27931,27931,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Plantaproductoraendesarrollo",account.data_account_type_current_assets,pe_chart_template,False
chart27932,27932,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Terrenos",account.data_account_type_current_assets,pe_chart_template,False
chart27933,27933,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Edificaciones",account.data_account_type_current_assets,pe_chart_template,False
chart27934,27934,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Maquinariasyequiposdeexplotación",account.data_account_type_current_assets,pe_chart_template,False
chart27935,27935,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Unidadesdetransporte",account.data_account_type_current_assets,pe_chart_template,False
chart27936,27936,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Mueblesyenseres",account.data_account_type_current_assets,pe_chart_template,False
chart27937,27937,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Equiposdiversos",account.data_account_type_current_assets,pe_chart_template,False
chart27938,27938,"Desvalorizaciónacumulada-Propiedad,plantayequipo-Herramientasyunidadesdereemplazo",account.data_account_type_current_assets,pe_chart_template,False
chart27941,27941,"Desvalorizaciónacumulada-Intangibles-Concesiones,licenciasyotrosderechos",account.data_account_type_current_assets,pe_chart_template,False
chart27942,27942,Desvalorizaciónacumulada-Intangibles-Patentesypropiedadindustrial,account.data_account_type_current_assets,pe_chart_template,False
chart27943,27943,Desvalorizaciónacumulada-Intangibles-Programasdecomputadora(software),account.data_account_type_current_assets,pe_chart_template,False
chart27944,27944,Desvalorizaciónacumulada-Intangibles-Costosdeexploraciónydesarrollo,account.data_account_type_current_assets,pe_chart_template,False
chart27945,27945,"Desvalorizaciónacumulada-Intangibles-Fórmulas,diseñosyprototipos",account.data_account_type_current_assets,pe_chart_template,False
chart27949,27949,Desvalorizaciónacumulada-Intangibles-Otrosactivosintangibles,account.data_account_type_current_assets,pe_chart_template,False
chart27951,27951,Desvalorizaciónacumulada-Activosbiológicos-Activosbiológicosenproducción,account.data_account_type_current_assets,pe_chart_template,False
chart27952,27952,Desvalorizaciónacumulada-Activosbiológicos-Activosbiológicosendesarrollo,account.data_account_type_current_assets,pe_chart_template,False
chart281,281,Mercaderías,account.data_account_type_current_assets,pe_chart_template,False
chart284,284,Materiasprimas,account.data_account_type_current_assets,pe_chart_template,False
chart285,285,"Materialesauxiliares,suministrosyrepuestos",account.data_account_type_current_assets,pe_chart_template,False
chart286,286,Envasesyembalajes,account.data_account_type_current_assets,pe_chart_template,False
chart29111,29111,Mercaderías-Mercaderías-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart29211,29211,Productosterminados-Productosterminados-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart29213,29213,Productosterminados-Productosterminados-Costodefinanciación,account.data_account_type_current_assets,pe_chart_template,False
chart29251,29251,Productosterminados-Inventariodeserviciosterminados-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart2931,2931,"Subproductos,desechosydesperdicios-Subproductos",account.data_account_type_current_assets,pe_chart_template,False
chart2932,2932,"Subproductos,desechosydesperdicios-Desechosydesperdicios",account.data_account_type_current_assets,pe_chart_template,False
chart29411,29411,Productosenproceso-Productosenproceso-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart29413,29413,Productosenproceso-Productosenproceso-Costodefinanciación,account.data_account_type_current_assets,pe_chart_template,False
chart2945,2945,Productosenproceso-Inventariodeserviciosenproceso,account.data_account_type_current_assets,pe_chart_template,False
chart29511,29511,Materiasprimas-Materiasprimas-Costo,account.data_account_type_current_assets,pe_chart_template,False
chart2961,2961,"Materialesauxiliares,suministrosyrepuestos-Materialesauxiliares",account.data_account_type_current_assets,pe_chart_template,False
chart2962,2962,"Materialesauxiliares,suministrosyrepuestos-Suministros",account.data_account_type_current_assets,pe_chart_template,False
chart2963,2963,"Materialesauxiliares,suministrosyrepuestos-Repuestos",account.data_account_type_current_assets,pe_chart_template,False
chart2971,2971,Envasesyembalajes-Envases,account.data_account_type_current_assets,pe_chart_template,False
chart2972,2972,Envasesyembalajes-Embalajes,account.data_account_type_current_assets,pe_chart_template,False
chart2981,2981,Existenciasporrecibir-Mercaderías,account.data_account_type_current_assets,pe_chart_template,False
chart2982,2982,Existenciasporrecibir-Materiasprimas,account.data_account_type_current_assets,pe_chart_template,False
chart2983,2983,"Existenciasporrecibir-Materialesauxiliares,suministrosyrepuestos",account.data_account_type_current_assets,pe_chart_template,False
chart2984,2984,Existenciasporrecibir-Envasesyembalajes,account.data_account_type_current_assets,pe_chart_template,False
chart30111,30111,Inversionesasermantenidashastaelvencimiento-Instrumentosfinancierosrepresentativosdedeuda-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30114,30114,Inversionesasermantenidashastaelvencimiento-Instrumentosfinancierosrepresentativosdedeuda-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart3021,3021,Instrumentosfinancierosrepresentativosdederechopatrimonial-Certificadosdesuscripciónpreferente,account.data_account_type_fixed_assets,pe_chart_template,False
chart30221,30221,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesrepresentativasdecapitalsocial–Comunes-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30224,30224,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesrepresentativasdecapitalsocial–Comunes-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30225,30225,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesrepresentativasdecapitalsocial–Comunes-Participaciónpatrimonial,account.data_account_type_fixed_assets,pe_chart_template,False
chart30231,30231,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesrepresentativasdecapitalsocial–Preferentes-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30234,30234,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesrepresentativasdecapitalsocial–Preferentes-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30235,30235,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesrepresentativasdecapitalsocial–Preferentes-Participaciónpatrimonial,account.data_account_type_fixed_assets,pe_chart_template,False
chart30241,30241,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesdeinversión-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30244,30244,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesdeinversión-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30245,30245,Instrumentosfinancierosrepresentativosdederechopatrimonial-Accionesdeinversión-Participaciónpatrimonial,account.data_account_type_fixed_assets,pe_chart_template,False
chart30281,30281,Instrumentosfinancierosrepresentativosdederechopatrimonial-Otrostítulosrepresentativosdepatrimonio-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30284,30284,Instrumentosfinancierosrepresentativosdederechopatrimonial-Otrostítulosrepresentativosdepatrimonio-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30285,30285,Instrumentosfinancierosrepresentativosdederechopatrimonial-Otrostítulosrepresentativosdepatrimonio-Participaciónpatrimonial,account.data_account_type_fixed_assets,pe_chart_template,False
chart30311,30311,Certificadosdeparticipaciónenfondos-Cuotas-Fondosdeinversión-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30314,30314,Certificadosdeparticipaciónenfondos-Cuotas-Fondosdeinversión-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30321,30321,Certificadosdeparticipaciónenfondos-Cuotas-Fondosmutuos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30324,30324,Certificadosdeparticipaciónenfondos-Cuotas-Fondosmutuos-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30411,30411,Participacionesenacuerdosconjuntos-Operacionesconjuntas-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30414,30414,Participacionesenacuerdosconjuntos-Operacionesconjuntas-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30415,30415,Participacionesenacuerdosconjuntos-Operacionesconjuntas-Participaciónpatrimonial,account.data_account_type_fixed_assets,pe_chart_template,False
chart30421,30421,Participacionesenacuerdosconjuntos-Negociosconjuntos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30424,30424,Participacionesenacuerdosconjuntos-Negociosconjuntos-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30425,30425,Participacionesenacuerdosconjuntos-Negociosconjuntos-Participaciónpatrimonial,account.data_account_type_fixed_assets,pe_chart_template,False
chart30811,30811,Inversionesmobiliarias–Acuerdosdecompra-Instrumentosfinancierosrepresentativosdedeuda–Acuerdodecompra-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30814,30814,Inversionesmobiliarias–Acuerdosdecompra-Instrumentosfinancierosrepresentativosdedeuda–Acuerdodecompra-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart30821,30821,Inversionesmobiliarias–Acuerdosdecompra-Instrumentosfinancierosrepresentativosdederechopatrimonial–Acuerdodecompra-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart30824,30824,Inversionesmobiliarias–Acuerdosdecompra-Instrumentosfinancierosrepresentativosdederechopatrimonial–Acuerdodecompra-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart31111,31111,Terrenos-Urbanos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart31112,31112,Terrenos-Urbanos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart31114,31114,Terrenos-Urbanos-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart31121,31121,Terrenos-Rurales-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart31122,31122,Terrenos-Rurales-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart31124,31124,Terrenos-Rurales-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart31211,31211,Edificaciones-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart31212,31212,Edificaciones-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart31213,31213,Edificaciones-Edificaciones-Costosdefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart31214,31214,Edificaciones-Edificaciones-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart31311,31311,Construccionesencurso-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart31312,31312,Construccionesencurso-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart31313,31313,Construccionesencurso-Edificaciones-Costosdefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart31314,31314,Construccionesencurso-Edificaciones-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart32111,32111,Propiedadesdeinversión-Arrendamientofinanciero-Terrenos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart32112,32112,Propiedadesdeinversión-Arrendamientofinanciero-Terrenos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart32114,32114,Propiedadesdeinversión-Arrendamientofinanciero-Terrenos-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart32121,32121,Propiedadesdeinversión-Arrendamientofinanciero-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart32122,32122,Propiedadesdeinversión-Arrendamientofinanciero-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart32123,32123,Propiedadesdeinversión-Arrendamientofinanciero-Edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart32124,32124,Propiedadesdeinversión-Arrendamientofinanciero-Edificaciones-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart32201,32201,"Propiedad,plantayequipo-Arrendamientofinanciero-Plantaproductoraenproducción-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32202,32202,"Propiedad,plantayequipo-Arrendamientofinanciero-Plantaproductoraenproducción-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32203,32203,"Propiedad,plantayequipo-Arrendamientofinanciero-Plantaproductoraenproducción-Costodefinanciación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32211,32211,"Propiedad,plantayequipo-Arrendamientofinanciero-Plantaproductoraendesarrollo-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32212,32212,"Propiedad,plantayequipo-Arrendamientofinanciero-Plantaproductoraendesarrollo-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32213,32213,"Propiedad,plantayequipo-Arrendamientofinanciero-Plantaproductoraendesarrollo-Costodefinanciación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32221,32221,"Propiedad,plantayequipo-Arrendamientofinanciero-Terrenos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32222,32222,"Propiedad,plantayequipo-Arrendamientofinanciero-Terrenos-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32231,32231,"Propiedad,plantayequipo-Arrendamientofinanciero-Edificaciones-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32232,32232,"Propiedad,plantayequipo-Arrendamientofinanciero-Edificaciones-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32233,32233,"Propiedad,plantayequipo-Arrendamientofinanciero-Edificaciones-Costodefinanciación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32241,32241,"Propiedad,plantayequipo-Arrendamientofinanciero-Maquinariayequipodeexplotación-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32242,32242,"Propiedad,plantayequipo-Arrendamientofinanciero-Maquinariayequipodeexplotación-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32243,32243,"Propiedad,plantayequipo-Arrendamientofinanciero-Maquinariayequipodeexplotación-Costodefinanciación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32251,32251,"Propiedad,plantayequipo-Arrendamientofinanciero-Unidadesdetransporte-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32252,32252,"Propiedad,plantayequipo-Arrendamientofinanciero-Unidadesdetransporte-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32261,32261,"Propiedad,plantayequipo-Arrendamientofinanciero-Mueblesyenseres-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32262,32262,"Propiedad,plantayequipo-Arrendamientofinanciero-Mueblesyenseres-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32271,32271,"Propiedad,plantayequipo-Arrendamientofinanciero-Equiposdiversos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32272,32272,"Propiedad,plantayequipo-Arrendamientofinanciero-Equiposdiversos-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32281,32281,"Propiedad,plantayequipo-Arrendamientofinanciero-Herramientasyunidadesdereemplazo-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32282,32282,"Propiedad,plantayequipo-Arrendamientofinanciero-Herramientasyunidadesdereemplazo-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32301,32301,"Propiedad,plantayequipo-Arrendamientooperativo-Plantaproductoraenproducción-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32302,32302,"Propiedad,plantayequipo-Arrendamientooperativo-Plantaproductoraenproducción-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32321,32321,"Propiedad,plantayequipo-Arrendamientooperativo-Terrenos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32331,32331,"Propiedad,plantayequipo-Arrendamientooperativo-Edificaciones-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32332,32332,"Propiedad,plantayequipo-Arrendamientooperativo-Edificaciones-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32341,32341,"Propiedad,plantayequipo-Arrendamientooperativo-Maquinariayequipodeexplotación-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32342,32342,"Propiedad,plantayequipo-Arrendamientooperativo-Maquinariayequipodeexplotación-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32351,32351,"Propiedad,plantayequipo-Arrendamientooperativo-Unidadesdetransporte-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32352,32352,"Propiedad,plantayequipo-Arrendamientooperativo-Unidadesdetransporte-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart32361,32361,"Propiedad,plantayequipo-Arrendamientooperativo-Equiposdiversos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart32362,32362,"Propiedad,plantayequipo-Arrendamientooperativo-Equiposdiversos-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart33011,33011,Plantaproductora-Plantaproductoraenproducción-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33012,33012,Plantaproductora-Plantaproductoraenproducción-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33013,33013,Plantaproductora-Plantaproductoraenproducción-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33014,33014,Plantaproductora-Plantaproductoraenproducción-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart33021,33021,Plantaproductora-Plantaproductoraendesarrollo-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33022,33022,Plantaproductora-Plantaproductoraendesarrollo-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33023,33023,Plantaproductora-Plantaproductoraendesarrollo-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33024,33024,Plantaproductora-Plantaproductoraendesarrollo-Valorrazonable,account.data_account_type_fixed_assets,pe_chart_template,False
chart33111,33111,Terrenos-Terrenos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33112,33112,Terrenos-Terrenos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33211,33211,Edificaciones-Edificaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33212,33212,Edificaciones-Edificaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33213,33213,Edificaciones-Edificaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33241,33241,Edificaciones-Instalaciones-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33242,33242,Edificaciones-Instalaciones-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33243,33243,Edificaciones-Instalaciones-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33251,33251,Edificaciones-Mejorasenlocalesarrendados.-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33252,33252,Edificaciones-Mejorasenlocalesarrendados.-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33253,33253,Edificaciones-Mejorasenlocalesarrendados.-CostodeFinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33311,33311,Maquinariayequipodeexplotación-Maquinariayequipodeexplotación-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33312,33312,Maquinariayequipodeexplotación-Maquinariayequipodeexplotación-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33313,33313,Maquinariayequipodeexplotación-Maquinariayequipodeexplotación-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33411,33411,Unidadesdetransporte-Vehículosmotorizados-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33412,33412,Unidadesdetransporte-Vehículosmotorizados-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33421,33421,Unidadesdetransporte-Vehículosnomotorizados-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33422,33422,Unidadesdetransporte-Vehículosnomotorizados-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33511,33511,Mueblesyenseres-Muebles-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33512,33512,Mueblesyenseres-Muebles-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33521,33521,Mueblesyenseres-Enseres-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33522,33522,Mueblesyenseres-Enseres-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33611,33611,Equiposdiversos-Equipoparaprocesamientodeinformación-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33612,33612,Equiposdiversos-Equipoparaprocesamientodeinformación-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33621,33621,Equiposdiversos-Equipodecomunicación-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33622,33622,Equiposdiversos-Equipodecomunicación-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33631,33631,Equiposdiversos-Equipodeseguridad-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33632,33632,Equiposdiversos-Equipodeseguridad-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33641,33641,Equiposdiversos-Equipodemedioambiente-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33642,33642,Equiposdiversos-Equipodemedioambiente-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33691,33691,Equiposdiversos-Otrosequipos-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33692,33692,Equiposdiversos-Otrosequipos-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33711,33711,Herramientasyunidadesdereemplazo-Herramientas-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33712,33712,Herramientasyunidadesdereemplazo-Herramientas-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33721,33721,Herramientasyunidadesdereemplazo-Unidadesdereemplazo-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33722,33722,Herramientasyunidadesdereemplazo-Unidadesdereemplazo-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart3381,3381,Unidadesporrecibir-Maquinariayequipodeexplotación,account.data_account_type_fixed_assets,pe_chart_template,False
chart3382,3382,Unidadesporrecibir-Equipodetransporte,account.data_account_type_fixed_assets,pe_chart_template,False
chart3383,3383,Unidadesporrecibir-Mueblesyenseres,account.data_account_type_fixed_assets,pe_chart_template,False
chart3386,3386,Unidadesporrecibir-Equiposdiversos,account.data_account_type_fixed_assets,pe_chart_template,False
chart3387,3387,Unidadesporrecibir-Herramientasyunidadesdereemplazo,account.data_account_type_fixed_assets,pe_chart_template,False
chart3391,3391,Obrasencurso-Adecuacióndeterrenos,account.data_account_type_fixed_assets,pe_chart_template,False
chart33921,33921,Obrasencurso-Edificacionesencurso-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33922,33922,Obrasencurso-Edificacionesencurso-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart33931,33931,Obrasencurso-Maquinariaenmontaje-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart33932,33932,Obrasencurso-Maquinariaenmontaje-Costodefinanciación,account.data_account_type_fixed_assets,pe_chart_template,False
chart34111,34111,"Concesiones,licenciasyotrosderechos-Derechosporconcesiones-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart34112,34112,"Concesiones,licenciasyotrosderechos-Derechosporconcesiones-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart34121,34121,"Concesiones,licenciasyotrosderechos-Licencias-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart34122,34122,"Concesiones,licenciasyotrosderechos-Licencias-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart34191,34191,"Concesiones,licenciasyotrosderechos-Otrosderechos-Costo",account.data_account_type_fixed_assets,pe_chart_template,False
chart34192,34192,"Concesiones,licenciasyotrosderechos-Otrosderechos-Revaluación",account.data_account_type_fixed_assets,pe_chart_template,False
chart34211,34211,Patentesypropiedadindustrial-Patentes-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart34212,34212,Patentesypropiedadindustrial-Patentes-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart34221,34221,Patentesypropiedadindustrial-Marcas-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart34222,34222,Patentesypropiedadindustrial-Marcas-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart34311,34311,Programasdecomputadora(software)-Aplicacionesinformáticas-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart34312,34312,Programasdecomputadora(software)-Aplicacionesinformáticas-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
chart34411,34411,Costosdeexploraciónydesarrollo-Costosdeexploración-Costo,account.data_account_type_fixed_assets,pe_chart_template,False
chart34412,34412,Costosdeexploraciónydesarrollo-Costosdeexploración-Revaluación,account.data_account_type_fixed_assets,pe_chart_template,False
