"id","code","name","user_type_id/id","tag_ids/id","reconcile","chart_template_id/id"
"chart4990","4990","Beholdningsendring","account.data_account_type_expenses","","False","no_chart_template"
"chart5000","5000","Lønntilansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5005","5005","Avtaltetariffgodtgjørelser","account.data_account_type_expenses","","False","no_chart_template"
"chart5090","5090","Periodiseringskontolønn","account.data_account_type_expenses","","False","no_chart_template"
"chart5091","5091","Påløpt,ikkeutbetaltlønn","account.data_account_type_expenses","","False","no_chart_template"
"chart5092","5092","Feriepenger","account.data_account_type_expenses","","False","no_chart_template"
"chart5099","5099","Andrelønnsposteringer","account.data_account_type_expenses","","False","no_chart_template"
"chart5100","5100","Lønntilansatte,timeansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5105","5105","Avtaltetariffgodtgjørelser,timeansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5180","5180","Feriepengerberegnet","account.data_account_type_expenses","","False","no_chart_template"
"chart5182","5182","Arbeidsgiveravgiftpåløpteferiepenger","account.data_account_type_expenses","","False","no_chart_template"
"chart5191","5191","Påløpt,ikkeutbetaltlønntimeansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5192","5192","Feriepenger,timeaansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5199","5199","Andrelønnsposteringer,timeansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5200","5200","Fribil","account.data_account_type_expenses","","False","no_chart_template"
"chart5210","5210","Fritelefon","account.data_account_type_expenses","","False","no_chart_template"
"chart5220","5220","Friavis","account.data_account_type_expenses","","False","no_chart_template"
"chart5230","5230","Frilosjiogbolig","account.data_account_type_expenses","","False","no_chart_template"
"chart5240","5240","Rentefordel","account.data_account_type_expenses","","False","no_chart_template"
"chart5251","5251","Gruppelivsforsikring","account.data_account_type_expenses","","False","no_chart_template"
"chart5252","5252","Ulykkesforsikring","account.data_account_type_expenses","","False","no_chart_template"
"chart5260","5260","Smusstillegg","account.data_account_type_expenses","","False","no_chart_template"
"chart5280","5280","Andrefordeleriarbeidsforhold","account.data_account_type_expenses","","False","no_chart_template"
"chart5290","5290","Motkontoforgruppe52","account.data_account_type_expenses","","False","no_chart_template"
"chart5300","5300","Tantieme","account.data_account_type_expenses","","False","no_chart_template"
"chart5330","5330","Godtgj.tilstyre-ogbedriftsforsamling","account.data_account_type_expenses","","False","no_chart_template"
"chart5390","5390","Annenoppgavepliktiggodtgjørelse","account.data_account_type_expenses","","False","no_chart_template"
"chart5395","5395","Annenoppgavepliktiggodtgjørelse,trekkfri","account.data_account_type_expenses","","False","no_chart_template"
"chart5400","5400","Arbeidsgiveravgift","account.data_account_type_expenses","","False","no_chart_template"
"chart5405","5405","Arbeidsgiveravgiftavpåløpteferiepenger","account.data_account_type_expenses","","False","no_chart_template"
"chart5411","5411","Arb.giv.avg.pål.feriep.","account.data_account_type_expenses","","False","no_chart_template"
"chart5420","5420","Innberetningspliktigepensjonskostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart5430","5430","Premiepensjonsordning","account.data_account_type_expenses","","False","no_chart_template"
"chart5500","5500","Andrekostnadsgodtgjørelser","account.data_account_type_expenses","","False","no_chart_template"
"chart5510","5510","Overtidsmatetterregning","account.data_account_type_expenses","","False","no_chart_template"
"chart5520","5520","Kantinekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart5600","5600","ArbeidsgodtgjørelsetileiereiDLS","account.data_account_type_expenses","","False","no_chart_template"
"chart5700","5700","Lærlingtilskudd","account.data_account_type_expenses","","False","no_chart_template"
"chart5800","5800","Refusjonavsykepenger","account.data_account_type_expenses","","False","no_chart_template"
"chart5820","5820","Refusjonavarbeidsgiveravgift","account.data_account_type_expenses","","False","no_chart_template"
"chart5890","5890","Annenrefusjon","account.data_account_type_expenses","","False","no_chart_template"
"chart5900","5900","Gavertilansatte","account.data_account_type_expenses","","False","no_chart_template"
"chart5910","5910","Kantinekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart5920","5920","Yrkesskadeforsikring","account.data_account_type_expenses","","False","no_chart_template"
"chart5930","5930","Andreikkearb.giv.avg.pliktigeforsikr.","account.data_account_type_expenses","","False","no_chart_template"
"chart5940","5940","Øvrigepersonalkostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart5950","5950","Obligatorisktjenestepensjon(OTP)","account.data_account_type_expenses","","False","no_chart_template"
"chart5990","5990","Annenpersonalkostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart6000","6000","Avskrivningpåbygn.&annenfasteiend.","account.data_account_type_expenses","","False","no_chart_template"
"chart6010","6010","Avskrivningpåtransportmidler,maskiner","account.data_account_type_expenses","","False","no_chart_template"
"chart6020","6020","Avskrivningpåimmaterielleeiendeler","account.data_account_type_expenses","","False","no_chart_template"
"chart6050","6050","Nedskr.varigedriftsmidl.&imat.eiend","account.data_account_type_expenses","","False","no_chart_template"
"chart6100","6100","Frakter,transportkostnaderogforsikring","account.data_account_type_expenses","","False","no_chart_template"
"chart6110","6110","Tollogspedisjonskostnadervedforsend","account.data_account_type_expenses","","False","no_chart_template"
"chart6200","6200","Elektrisitet","account.data_account_type_expenses","","False","no_chart_template"
"chart6210","6210","Gass","account.data_account_type_expenses","","False","no_chart_template"
"chart6220","6220","Fyringsolje","account.data_account_type_expenses","","False","no_chart_template"
"chart6230","6230","Kull,koks","account.data_account_type_expenses","","False","no_chart_template"
"chart6240","6240","Ved","account.data_account_type_expenses","","False","no_chart_template"
"chart6250","6250","Bensin,dieselolje","account.data_account_type_expenses","","False","no_chart_template"
"chart6260","6260","Vann","account.data_account_type_expenses","","False","no_chart_template"
"chart6290","6290","Annenbrensel","account.data_account_type_expenses","","False","no_chart_template"
"chart6300","6300","Leielokaler","account.data_account_type_expenses","","False","no_chart_template"
"chart6320","6320","Renovasjon,vann,avløpmv.","account.data_account_type_expenses","","False","no_chart_template"
"chart6340","6340","Lys,varme","account.data_account_type_expenses","","False","no_chart_template"
"chart6360","6360","Renhold","account.data_account_type_expenses","","False","no_chart_template"
"chart6390","6390","Annenkostnadlokaler","account.data_account_type_expenses","","False","no_chart_template"
"chart6400","6400","Leieavdriftsmidler","account.data_account_type_expenses","","False","no_chart_template"
"chart6410","6410","Leieavinventar","account.data_account_type_expenses","","False","no_chart_template"
"chart6420","6420","Leiedatasystemer","account.data_account_type_expenses","","False","no_chart_template"
"chart6430","6430","Leieandrekontormaskiner","account.data_account_type_expenses","","False","no_chart_template"
"chart6440","6440","Leietransportmidler","account.data_account_type_expenses","","False","no_chart_template"
"chart6490","6490","Annenleiekostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart6500","6500","Motordrevetverktøy","account.data_account_type_expenses","","False","no_chart_template"
"chart6510","6510","Håndverktøy","account.data_account_type_expenses","","False","no_chart_template"
"chart6520","6520","Hjelpeverktøy","account.data_account_type_expenses","","False","no_chart_template"
"chart6530","6530","Spesialverktøy","account.data_account_type_expenses","","False","no_chart_template"
"chart6540","6540","Inventar","account.data_account_type_expenses","","False","no_chart_template"
"chart6550","6550","Driftsmaterialer","account.data_account_type_expenses","","False","no_chart_template"
"chart6560","6560","Rekvisita","account.data_account_type_expenses","","False","no_chart_template"
"chart6570","6570","Arbeidsklærogverneutstyr","account.data_account_type_expenses","","False","no_chart_template"
"chart6590","6590","Annetdriftsmateriel","account.data_account_type_expenses","","False","no_chart_template"
"chart6600","6600","Reparasjonerogvedlikeholdbygninger","account.data_account_type_expenses","","False","no_chart_template"
"chart6620","6620","Reparasjonerogvedlikeholdutstyr","account.data_account_type_expenses","","False","no_chart_template"
"chart6690","6690","Reparasjonogvedlikeholdannet","account.data_account_type_expenses","","False","no_chart_template"
"chart6700","6700","Revisjonshonorar","account.data_account_type_expenses","","False","no_chart_template"
"chart6720","6720","Honorarforøkonomisk&juridiskbistand","account.data_account_type_expenses","","False","no_chart_template"
"chart6750","6750","Honorarregnskapsfører","account.data_account_type_expenses","","False","no_chart_template"
"chart6785","6785","Kjøpavtjenesterfrautlandet","account.data_account_type_expenses","","False","no_chart_template"
"chart6800","6800","Kontorrekvisita","account.data_account_type_expenses","","False","no_chart_template"
"chart6810","6810","Datakostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart6820","6820","Trykksaker","account.data_account_type_expenses","","False","no_chart_template"
"chart6840","6840","Aviser,tidsskrifter,bøkermv.","account.data_account_type_expenses","","False","no_chart_template"
"chart6860","6860","Møter,kurs,oppdateringmv.","account.data_account_type_expenses","","False","no_chart_template"
"chart6890","6890","Annenkontorkostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart6900","6900","Telefon","account.data_account_type_expenses","","False","no_chart_template"
"chart6901","6901","Telefonfritt","account.data_account_type_expenses","","False","no_chart_template"
"chart6940","6940","Porto","account.data_account_type_expenses","","False","no_chart_template"
"chart7000","7000","Drivstoff","account.data_account_type_expenses","","False","no_chart_template"
"chart7020","7020","Vedlikehold","account.data_account_type_expenses","","False","no_chart_template"
"chart7040","7040","Forsikringer","account.data_account_type_expenses","","False","no_chart_template"
"chart7080","7080","Bilkostnader,brukavprivatbilinæring","account.data_account_type_expenses","","False","no_chart_template"
"chart7090","7090","Annenkostnadtransportmidler","account.data_account_type_expenses","","False","no_chart_template"
"chart7100","7100","Bilgodtgjørelse,oppgavepliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7130","7130","Reisekostnader,oppgavepliktige","account.data_account_type_expenses","","False","no_chart_template"
"chart7140","7140","Reisekostnader,ikkeoppgavepliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7150","7150","Diettkostnader,oppgaveplikig","account.data_account_type_expenses","","False","no_chart_template"
"chart7160","7160","Diettkostnader,ikkeoppgavepliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7190","7190","Annenkostnadsgodtgjørelse","account.data_account_type_expenses","","False","no_chart_template"
"chart7200","7200","Provisjonskostnader,oppgavepliktige","account.data_account_type_expenses","","False","no_chart_template"
"chart7210","7210","Provisjonskostnader,ikkeoppgavepliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7300","7300","Salgskostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart7320","7320","Reklamekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart7350","7350","Representasjon,fradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7360","7360","Representasjon,ikkefradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7390","7390","MVA-øreavrunding","account.data_account_type_expenses","","False","no_chart_template"
"chart7395","7395","Øreavrunding","account.data_account_type_expenses","","False","no_chart_template"
"chart7400","7400","Kontingenteroggaver","account.data_account_type_expenses","","False","no_chart_template"
"chart7410","7410","Kontingenter,ikkefradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7420","7420","Gaver,fradragsberettigede","account.data_account_type_expenses","","False","no_chart_template"
"chart7430","7430","Gaver,ikkefradrag","account.data_account_type_expenses","","False","no_chart_template"
"chart7500","7500","Forsikringspremier","account.data_account_type_expenses","","False","no_chart_template"
"chart7550","7550","Garanti-ogservicekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart7560","7560","Servicekostnader","account.data_account_type_expenses","","False","no_chart_template"
"chart7600","7600","Lisenesavgifterogroyalties","account.data_account_type_expenses","","False","no_chart_template"
"chart7610","7610","Patentkostnadvedegenpatent","account.data_account_type_expenses","","False","no_chart_template"
"chart7620","7620","Kostnadervedvaremerkero.l.","account.data_account_type_expenses","","False","no_chart_template"
"chart7630","7630","Kontroll-,prøve-ogstempelavgifter","account.data_account_type_expenses","","False","no_chart_template"
"chart7700","7700","Styre-ogbedriftsforsamlingsmøter","account.data_account_type_expenses","","False","no_chart_template"
"chart7710","7710","Generalforsamling","account.data_account_type_expenses","","False","no_chart_template"
"chart7730","7730","Kostnadervedegneaksjer","account.data_account_type_expenses","","False","no_chart_template"
"chart7740","7740","Øreavrunding,MVA-oppgjør","account.data_account_type_expenses","","False","no_chart_template"
"chart7745","7745","Øreavrunding,avgiftspliktig","account.data_account_type_expenses","","False","no_chart_template"
"chart7746","7746","Øreavrunding,avgiftsfritt","account.data_account_type_expenses","","False","no_chart_template"
"chart7750","7750","Eiendoms-ogfesteavgift","account.data_account_type_expenses","","False","no_chart_template"
"chart7770","7770","Bankogkortgebyrer","account.data_account_type_expenses","","False","no_chart_template"
"chart7780","7780","Renteroggebyrerinkasso","account.data_account_type_expenses","","False","no_chart_template"
"chart7798","7798","Annenkostnad,fradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7799","7799","Annenkostnad,ikkefradragsberettiget","account.data_account_type_expenses","","False","no_chart_template"
"chart7800","7800","Tapvedavgangdriftsmidler","account.data_account_type_expenses","","False","no_chart_template"
"chart7820","7820","Innkommetpåtidligerenedskrevnefordri","account.data_account_type_expenses","","False","no_chart_template"
"chart7830","7830","Tappåfordringer","account.data_account_type_expenses","","False","no_chart_template"
"chart7850","7850","Tappga.brannskade","account.data_account_type_expenses","","False","no_chart_template"
"chart7860","7860","Tappåkontrakter","account.data_account_type_expenses","","False","no_chart_template"
"chart7900","7900","Beholdningsendringanleggunderutførelse","account.data_account_type_expenses","","False","no_chart_template"
"chart7910","7910","Ukurantevarer","account.data_account_type_expenses","","False","no_chart_template"
"chart8000","8000","Inntekterpåinvesteringeridatterselskap","account.data_account_type_expenses","","False","no_chart_template"
"chart8010","8010","Inntektpåinvesteringiannetforetak.s/konsern","account.data_account_type_expenses","","False","no_chart_template"
"chart8020","8020","Inntektpåinvesteringitilknyttetselskap","account.data_account_type_expenses","","False","no_chart_template"
"chart8030","8030","Renteinntektpåforetaki sammekonsern","account.data_account_type_expenses","","False","no_chart_template"
"chart8040","8040","Renteinntekter,skattefrie","account.data_account_type_expenses","","False","no_chart_template"
"chart8050","8050","Annenrenteinntekt","account.data_account_type_expenses","","False","no_chart_template"
"chart8056","8056","Påminnelsesavgift","account.data_account_type_expenses","","False","no_chart_template"
"chart8060","8060","Valutagevinst(agio)","account.data_account_type_expenses","","False","no_chart_template"
"chart8065","8065","Valutakursvinster,revenue","account.data_account_type_expenses","","False","no_chart_template"
"chart8070","8070","Annenfinansinntekt","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8071","8071","Aksjeutbytte","account.data_account_type_expenses","","False","no_chart_template"
"chart8078","8078","Gevinstrealisasjonavaksjer","account.data_account_type_expenses","","False","no_chart_template"
"chart8080","8080","Verdiøkningfinanseilleomløpsmidler","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8090","8090","Inntektpåandreinvesteringer","account.data_account_type_expenses","","False","no_chart_template"
"chart8100","8100","Verdired.avmarkedsbas.finans.omløps.","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8110","8110","Nedskrivn.avandrefinansielleomløps.","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8120","8120","Nedskrivningavfinansielleanleggsmidl.","account.data_account_type_expenses","account.account_tag_financing","False","no_chart_template"
"chart8130","8130","Rentekostnadforetakisammekonsern","account.data_account_type_expenses","","False","no_chart_template"
"chart8140","8140","Rentekostnader,ikkefradragsberettigede","account.data_account_type_expenses","","False","no_chart_template"
"chart8150","8150","Annenrentekostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart8160","8160","Valutatap(disagio)","account.data_account_type_expenses","","False","no_chart_template"
"chart8178","8178","Tapvedrealisasjonavaksjer","account.data_account_type_expenses","","False","no_chart_template"
"chart8179","8179","Annenfinanskostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart8300","8300","Betalbarskatt","account.data_account_type_expenses","","False","no_chart_template"
"chart8320","8320","Utsattskatt","account.data_account_type_expenses","","False","no_chart_template"
"chart8350","8350","Skattekostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart8400","8400","Ekstraordinærinntekt","account.data_account_type_expenses","","False","no_chart_template"
"chart8500","8500","Ekstraordinærkostnad","account.data_account_type_expenses","","False","no_chart_template"
"chart8600","8600","Betalbarskatt,ekstraordinærtresultat","account.data_account_type_expenses","","False","no_chart_template"
"chart8620","8620","Utsattskatt,ekstraordinærtresultat","account.data_account_type_expenses","","False","no_chart_template"
"chart8800","8800","Årsresultat","account.data_account_type_expenses","","False","no_chart_template"
"chart8900","8900","Overføringerfondforvurderingsforskjel","account.data_account_type_expenses","","False","no_chart_template"
"chart8910","8910","Overføringerfelleseidandelskapitalfor","account.data_account_type_expenses","","False","no_chart_template"
"chart8920","8920","Avsattutbytte/renterpågrunnfondsbevis","account.data_account_type_expenses","","False","no_chart_template"
"chart8922","8922","Avsatttilleggsutbytte","account.data_account_type_expenses","","False","no_chart_template"
"chart8923","8923","Avsattekstraordinærtutbytte","account.data_account_type_expenses","","False","no_chart_template"
"chart8930","8930","Konsernbidrag","account.data_account_type_expenses","","False","no_chart_template"
"chart8940","8940","Aksjonærbidrag","account.data_account_type_expenses","","False","no_chart_template"
"chart8950","8950","Fondsemisjon","account.data_account_type_expenses","","False","no_chart_template"
"chart8960","8960","Overføringerannenegenkapital","account.data_account_type_expenses","","False","no_chart_template"
"chart8980","8980","Avsatttilfriegenkapital","account.data_account_type_expenses","","False","no_chart_template"
"chart8990","8990","Udekkettap","account.data_account_type_expenses","","False","no_chart_template"
"chart9970","9970","Expenseaccountonproducttemplate","account.data_account_type_expenses","","False","no_chart_template"
"chart9990","9990","Incomeaccountonproducttemplate","account.data_account_type_revenue","","False","no_chart_template"
