"id","code","name","user_type_id:id","reconcile","chart_template_id:id"
"ua_psbp_6413",6413,"Розрахункизаподаткомнаприбуток","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6414",6414,"Розрахункипоєдиномуподатку","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6415",6415,"Розрахункиповійськовомузбору","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6416",6416,"Розрахункизаакцизом","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_642",642,"Розрахункипообов’язковихплатежах","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6431",6431,"Податковізобов’язання","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_6432",6432,"Податковізобов’язаннянепідтверджені","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_6433",6433,"Коригуванняподатковихзобов’язань","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_6434",6434,"Податковізобов’язання(роздріб)","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_6435",6435,"Умовнийпродаж","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_6441",6441,"Податковийкредит","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_6442",6442,"Податковийкредитнепідтверджений","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_6443",6443,"Коригуванняподатковогокредиту","account.data_account_type_current_liabilities",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_651",651,"Зарозрахункамиіззагальнообов'язковогодержавногосоціальногострахування","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_652",652,"Засоціальнимстрахуванням","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_653",653,"Застрахуваннямнавипадокбезробіття(невикористовується)","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_654",654,"Заіндивідуальнимстрахуванням","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_655",655,"Застрахуванняммайна","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_656",656,"Застрахуваннямвіднещаснихвипадків","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_661",661,"Розрахункизазаробітноюплатою","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_662",662,"Розрахункиздепонентами","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_663",663,"Розрахункизаіншимивиплатами","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_671",671,"Розрахункизанарахованимидивідендами","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_672",672,"Розрахункизаіншимивиплатами","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_680",680,"Розрахунки,пов'язанізнеоборотнимиактивамитагрупамивибуття,утримуванимидляпродажу","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6811",6811,"Розрахункизаавансамиодержанимивнаціональнійвалюті","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6812",6812,"Розрахункизаавансамиодержанимивіноземнійвалюті","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_682",682,"Внутрішнірозрахунки","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_683",683,"Внутрішньогосподарськірозрахунки","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_684",684,"Розрахункизанарахованимивідсотками","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6851",6851,"Розрахункизіншимикредиторами(внаціональнійвалюті)","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6852",6852,"Розрахункизіншимикредиторами(віноземнійвалюті)","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_6853",6853,"Розрахункиповиконавчихлистах","account.data_account_type_payable",TRUE,"l10n_ua_psbo_chart_template"
"ua_psbp_69",69,"Доходимайбутніхперіодів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_701",701,"Дохідвідреалізаціїготовоїпродукції","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_702",702,"Дохідвідреалізаціїтоварів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_703",703,"Дохідвідреалізаціїробітіпослуг","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_704",704,"Вирахуванняздоходу","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_705",705,"Перестрахування","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_7091",7091,"Дохідвідроздрібногопродажу","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_7092",7092,"Вирахуванняздоходувідроздрібногопродажу","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_710",710,"Дохідвідпервісноговизнаннятавідзмінивартостіактивів,якіобліковуютьсязасправедливоювартістю","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_711",711,"Дохідвідкупівлі-продажуіноземноївалюти","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_712",712,"Дохідвідреалізаціїіншихоборотнихактивів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_713",713,"Дохідвідопераційноїорендиактивів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_714",714,"Дохідвідопераційноїкурсовоїрізниці","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_715",715,"Одержаніштрафи,пені,неустойки","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_716",716,"Відшкодуванняранішесписанихактивів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_717",717,"Дохідвідсписаннякредиторськоїзаборгованості","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_718",718,"Дохiдвiдбезоплатноодержанихоборотнихактивiв","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_719",719,"Іншідоходивідопераційноїдіяльності","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_721",721,"Дохідвідінвестиційвасоційованіпідприємства","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_722",722,"Дохідвідспільноїдіяльності","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_723",723,"Дохідвідінвестиційвдочірніпідприємства","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_731",731,"Дивідендиодержані","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_732",732,"Відсоткиодержані","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_733",733,"Іншідоходивідфінансовихоперацій","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_740",740,"Дохідвідзмінивартостіфінансовихінструментів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_741",741,"Дохідвідреалізаціїфінансовихінвестицій","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_742",742,"Дохідвідвідновленнякорисностіактивів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_743",743,"Дохідвідреалізаціїмайновихкомплексів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_744",744,"Дохідвіднеопераційноїкурсовоїрізниці","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_745",745,"Дохідвідбезоплатноодержанихактивів","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_746",746,"Іншідоходи","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_751",751,"Відшкодуваннязбитківвіднадзвичайнихподій","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_752",752,"Іншінадзвичайнідоходи","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_76",76,"Страховіплатежі","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_791",791,"Результатоперацiйноїдіяльності","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_792",792,"Результатфінансовихоперацій","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_793",793,"Результатіншоїзвичайноїдіяльності","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_794",794,"(невикористовується)Результатнадзвичайнихподій","account.data_account_type_revenue",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_801",801,"Витратисировинийматеріалів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_802",802,"Витратикупівельнихнапівфабрикатівтакомплектуючихвиробів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_803",803,"Витратипаливайенергії","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_804",804,"Витратитарийтарнихматеріалів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_805",805,"Витратибудівельнихматеріалів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_806",806,"Витратизапаснихчастин","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_807",807,"Витратиматеріалівсільськогосподарськогопризначення","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_808",808,"Витратитоварів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_809",809,"Іншіматеріальнівитрати","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_811",811,"Виплатизаокладамийтарифами","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_812",812,"Преміїтазаохочення","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_813",813,"Компенсаційнівиплати","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_814",814,"Оплатавідпусток","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_815",815,"Оплатаіншогоневідпрацьованогочасу","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_816",816,"Іншівитратинаоплатупраці","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_821",821,"Відрахуванняназагальнообов'язковедержавнесоціальнестрахування","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_822",822,"Відрахуваннянасоціальнестрахування(невикористовується)","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_823",823,"Страхуваннянавипадокбезробіття(невикористовується)","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_824",824,"Відрахуваннянаіндивідуальнестрахування","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_831",831,"Амортизаціяосновнихзасобів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_832",832,"Амортизаціяіншихнеоборотнихматеріальнихактивів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_833",833,"Амортизаціянематеріальнихактивів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_84",84,"Іншіопераційнівитрати","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_851",851,"Іншізатратизаелементами,податокнаприбуток","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_852",852,"(невикористовується)Іншізатратизаелементами,надзвичайнізатрати","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_901",901,"Собівартістьреалізованої готовоїпродукції","account.data_account_type_direct_costs",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_902",902,"Собівартістьреалізованихтоварів","account.data_account_type_direct_costs",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_903",903,"Собівартістьреалізованихробітіпослуг","account.data_account_type_direct_costs",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_904",904,"Страховiвиплати","account.data_account_type_direct_costs",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_91",91,"Загальновиробничівитрати","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_92",92,"Адміністративнівитрати","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_93",93,"Витратиназбут","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_940",940,"Витративідпервісноговизнаннятавідзмінивартостіактивів,якіобліковуютьсязасправедливоювартістю","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_941",941,"Витратинадослідженняірозробки","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_942",942,"Витратинакупівлю-продажіноземноївалюти","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_943",943,"Собівартістьреалізованихвиробничихзапасів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_944",944,"Сумнівнітабезнадійніборги","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_945",945,"Втративідопераційноїкурсовоїрізниці","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_946",946,"Втративідзнеціненнязапасів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_947",947,"Нестачіівтративідпсуванняцінностей","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_948",948,"Визнаніштрафи,пені,неустойки","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_949",949,"Іншівитратиопераційноїдіяльності","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_951",951,"Відсоткизакредит","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_952",952,"Іншіфінансовівитрати","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_961",961,"Втративідінвестиційвасоційованіпідприємства","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_962",962,"Втративідспільноїдіяльності","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_963",963,"Втративідінвестиційвдочірніпідприємства","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_970",970,"Витративідзмінивартостіфінансовихінструментів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_971",971,"Собівартістьреалізованихфінансовихінвестицій","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_972",972,"Втративідзменшеннякорисностіактивів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_973",973,"Собівартістьреалізованихмайновихкомплексів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_974",974,"Втративіднеопераційнихкурсовихрізниць","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_975",975,"Уцінканеоборотнихактивівіфінансовихінвестицій","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_976",976,"Списаннянеоборотнихактивів","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_977",977,"Іншівитратидіяльності","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_psbp_981",981,"Податокнаприбутоквідусіхвидівдіяльності","account.data_account_type_expenses",FALSE,"l10n_ua_psbo_chart_template"
"ua_ias_1000",1000,"Назвибрендів","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1001",1001,"Заголовкитаназвивидань","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1002",1002,"Комп’ютернепрограмнезабезпечення","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1003",1003,"Ліцензіїтапривілеї","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1004",1004,"Авторськіправа,патенти,таіншіправа","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1005",1005,"Нематеріальніактивинаетапірозробки","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1009",1009,"Амортизаціянематеріальнихактивів","account.data_account_type_depreciation",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1010",1010,"Земля","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1011",1011,"Будівлі","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1012",1012,"Машинитаобладнання","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1013",1013,"Автомобілі","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1014",1014,"Меблітаприладдя","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1015",1015,"Офіснеобладнання","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1019",1019,"Амортизаціяосновнихзасобів","account.data_account_type_depreciation",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1020",1020,"Гудвіл","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1030",1030,"Біологічніактиви","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1040",1040,"Інвестиції","account.data_account_type_fixed_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1100",1100,"Запаси(Склад)","account.data_account_type_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1101",1101,"Незавершеневиробництво","account.data_account_type_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1102",1102,"Готовапродукція","account.data_account_type_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1120",1120,"Дебіторськазаборгованістьзатоваритапослуги","account.data_account_type_receivable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1121",1121,"Відвантаженозіскладубезрахунку-фактури","account.data_account_type_current_assets",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1122",1122,"Дебіторськазаборгованістьзатоваритапослуги(PoS)","account.data_account_type_receivable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1130",1130,"Авансипартнерам","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1131",1131,"Іншіоборотніактиви","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1140",1140,"ПодатковийкредитпоПДВ","account.data_account_type_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1141",1141,"Аванспоподаткунаприбуток","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1142",1142,"КоштинаСЕАПДВ","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1143",1143,"ПереплатаполицьовомурахункузПДВ","account.data_account_type_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1144",1144,"АванспоЄСВ","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1150",1150,"Короткостроковіфінансовіінвестиції","account.data_account_type_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1160",1160,"Довгостроковіінвестиції","account.data_account_type_non_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1170",1170,"Довгостроковадебіторськазаборгованість","account.data_account_type_non_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1180",1180,"Відстроченіподатковіактиви","account.data_account_type_non_current_assets",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1200",1200,"Кредиторськазаборгованістьзатоваритапослуги","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1201",1201,"Отриманонаскладбезрахунку-фактури","account.data_account_type_current_liabilities",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1202",1202,"Податокнаприбуток","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1203",1203,"ПДВ","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1204",1204,"Податковізобов’язанняпоПДВ","account.data_account_type_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1205",1205,"ПДФО","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_12051",12051,"Військовийзбір","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1206",1206,"ЄСВ","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1207",1207,"Іншіподатки","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1208",1208,"Заробітнаплататавинагороди","account.data_account_type_payable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1210",1210,"Авансиодержанівідпокупцівтазамовників","account.data_account_type_receivable",TRUE,"l10n_ua_ias_chart_template"
"ua_ias_1220",1220,"Іншікороткостроковізобов’язання","account.data_account_type_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1230",1230,"Короткостроковіпозики","account.data_account_type_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1240",1240,"Короткостроковачастказадовгостроковіпозики","account.data_account_type_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1300",1300,"Довгостроковіпозики","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1301",1301,"Довгостроковікредити","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1302",1302,"Іпотека","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1310",1310,"Відстроченіподатковізобов’язання","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1320",1320,"Витратимайбутніхперіодів","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1330",1330,"Іншідовгостроковізобов’язання","account.data_account_type_non_current_liabilities",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1400",1400,"Статутнийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1401",1401,"Емісійнийфонд","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1402",1402,"Вилученийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1403",1403,"Додатковийоплаченийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1404",1404,"Резервпереоцінки","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1405",1405,"Неоплаченийкапітал","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1406",1406,"Нерозподіленийприбуток(непокритийзбиток)","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1407",1407,"Часткаменшості","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_1408",1408,"Ефекткурсовихрізниць","account.data_account_type_equity",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2000",2000,"Дохідвідпродажу(категорія№1)","account.data_account_type_revenue",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2001",2001,"Дохідвідпродажу(категорія№2)","account.data_account_type_revenue",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2002",2002,"Дохідвідпродажу(категорія№3)","account.data_account_type_revenue",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2003",2003,"Дохідвідпродажу(категорія№4)","account.data_account_type_revenue",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2100",2100,"Фінансовийрезультат","account.data_unaffected_earnings",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2200",2200,"Собівартістьпродажу(категорія№1)","account.data_account_type_direct_costs",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2201",2201,"Собівартістьпродажу(категорія№2)","account.data_account_type_direct_costs",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2202",2202,"Собівартістьпродажу(категорія№3)","account.data_account_type_direct_costs",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2203",2203,"Собівартістьпродажу(категорія№4)","account.data_account_type_direct_costs",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2300",2300,"Адміністративнівитрати","account.data_account_type_expenses",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2400",2400,"Витратиназбут","account.data_account_type_expenses",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2500",2500,"Іншівитрати","account.data_account_type_expenses",FALSE,"l10n_ua_ias_chart_template"
"ua_ias_2600",2600,"Податокнаприбуток","account.data_account_type_expenses",FALSE,"l10n_ua_ias_chart_template"
