"id","name","code","chart_template_id/id","user_type_id/id","reconcile"
"chart_sk_644000","Zmluvnépokuty,penáleaúrokyzomeškania","644000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_645000","Ostatnépokuty,penáleaúrokyzomeškania","645000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_646000","Výnosyzodpísanýchpohľadávok","646000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_648000","Ostatnévýnosyzhospodárskejčinnosti","648000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_655000","Zúčtovaniekomplexnýchnákladovbudúcichobdobí","655000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_657000","Zúčtovanieoprávkyopravnejpoložkeknadobudnutémumajetku","657000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_661000","Tržbyzpredajacennýchpapierovapodielov","661000","l10n_sk.sk_chart_template","account.data_account_type_revenue","False"
"chart_sk_662000","Úroky","662000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_663000","Kurzovézisky","663000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_664000","Výnosyzpreceneniacennýchpapierov","664000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_665000","Výnosyzdlhodobéhofinančnéhomajetku","665000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_666000","Výnosyzkrátkodobéhofinančnéhomajetku","666000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_667000","Výnosyzderivátovýchoperácií","667000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_668000","Ostatnéfinančnévýnosy","668000","l10n_sk.sk_chart_template","account.data_account_type_other_income","False"
"chart_sk_701000","Začiatočnýúčetsúvahový","701000","l10n_sk.sk_chart_template","account.data_account_off_sheet","False"
"chart_sk_702000","Konečnýúčetsúvahový","702000","l10n_sk.sk_chart_template","account.data_account_off_sheet","False"
"chart_sk_710000","Účetziskovastrát","710000","l10n_sk.sk_chart_template","account.data_account_off_sheet","False"
"chart_sk_711000","Začiatočnýúčetnákladovavýnosov","711000","l10n_sk.sk_chart_template","account.data_account_off_sheet","False"
