"id","name","code","chart_template_id/id","user_type_id/id","reconcile"
"chart_cz_591000","Daňzpříjmůsplatná","591000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_592000","Daňzpříjmůodložená","592000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_593000","Tvorbaazúčtovánírezervynadaňzpříjmů","593000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_595000","Dodatečnéodvodydanězpříjmů","595000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_596000","Převodpodílunavýsledkuhospodařeníspolečníkůmv.o.s.akomplementářůmk.s.","596000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_597000","Převodprovozníchnákladů","597000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_598000","Převodfinančníchnákladů","598000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_599000","Nákladyhospodářskýchstředisek","599000","l10n_cz.cz_chart_template","account.data_account_type_expenses","False"
"chart_cz_601000","Tržbyzavlastnívýrobky","601000","l10n_cz.cz_chart_template","account.data_account_type_revenue","False"
"chart_cz_602000","Tržbyzprodejeslužeb","602000","l10n_cz.cz_chart_template","account.data_account_type_revenue","False"
"chart_cz_604000","Tržbyzazboží","604000","l10n_cz.cz_chart_template","account.data_account_type_revenue","False"
"chart_cz_641000","Tržbyzprodejedlouhodobéhonehmotnéhoahmotnéhomajetku","641000","l10n_cz.cz_chart_template","account.data_account_type_revenue","False"
"chart_cz_642000","Tržbyzprodejemateriálu","642000","l10n_cz.cz_chart_template","account.data_account_type_revenue","False"
"chart_cz_644000","Smluvnípokutyaúrokyzprodlení","644000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_646000","Výnosyzodepsanýchpohledávek","646000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_647000","Mimořádnéprovoznívýnosy","647000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_648000","Ostatníproviznívýnosy","648000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_661000","Tržbyzprodejecennýchpapírůapodílů","661000","l10n_cz.cz_chart_template","account.data_account_type_revenue","False"
"chart_cz_662000","Úroky","662000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_663000","Kurzovézisky","663000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_664000","Výnosyzpřeceněnícennýchpapírů","664000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_665000","Výnosyzfinančníhomajetku","665000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_666000","Výnosyzderivátovýchoperací","666000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_667000","Mimořádnéfinančnívýnosy","667000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_668000","Ostatnífinančnívýnosy","668000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_697000","Převodprovozníchvýnosů","697000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_698000","Převodfinančníchvýnosů","698000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_699000","Výnosyhospodářskýchstředisek","699000","l10n_cz.cz_chart_template","account.data_account_type_other_income","False"
"chart_cz_701000","Počátečníúčetrozvažný","701000","l10n_cz.cz_chart_template","account.data_account_off_sheet","False"
"chart_cz_702000","Konečnýúčetrozvažný","702000","l10n_cz.cz_chart_template","account.data_account_off_sheet","False"
"chart_cz_710000","Účetziskůaztrát","710000","l10n_cz.cz_chart_template","account.data_account_off_sheet","False"
