id,code_prefix_start,code_prefix_end,name,chart_template_id/id
account_group_461212,461212,,"CIT-Taxpayable",l10n_lu.lu_2011_chart_1
account_group_46122,46122,,"Municipalbusinesstax(MBT)",l10n_lu.lu_2011_chart_1
account_group_461221,461221,,"MBT-Taxaccrual",l10n_lu.lu_2011_chart_1
account_group_461222,461222,,"MBT-Taxpayable",l10n_lu.lu_2011_chart_1
account_group_46123,46123,,"Netwealthtax(NWT)",l10n_lu.lu_2011_chart_1
account_group_461231,461231,,"NWT-Taxaccrual",l10n_lu.lu_2011_chart_1
account_group_461232,461232,,"NWT-Taxpayable",l10n_lu.lu_2011_chart_1
account_group_46124,46124,,"Withholdingtaxonwagesandsalaries",l10n_lu.lu_2011_chart_1
account_group_46125,46125,,"Withholdingtaxonfinancialinvestmentincome",l10n_lu.lu_2011_chart_1
account_group_46126,46126,,"Withholdingtaxondirector'sfees",l10n_lu.lu_2011_chart_1
account_group_46128,46128,,"ACD-Otheramountspayable",l10n_lu.lu_2011_chart_1
account_group_4613,4613,,"CustomsandExciseAuthority(ADA)",l10n_lu.lu_2011_chart_1
account_group_4614,4614,,"Indirecttaxauthorities(AED)",l10n_lu.lu_2011_chart_1
account_group_46141,46141,,"Value-addedtax(VAT)",l10n_lu.lu_2011_chart_1
account_group_461411,461411,,"VATreceived",l10n_lu.lu_2011_chart_1
account_group_461412,461412,,"VATpayable",l10n_lu.lu_2011_chart_1
account_group_461413,461413,,"VATdownpaymentsreceived",l10n_lu.lu_2011_chart_1
account_group_461418,461418,,"VAT-Otherpayables",l10n_lu.lu_2011_chart_1
account_group_46142,46142,,"Indirecttaxes",l10n_lu.lu_2011_chart_1
account_group_461421,461421,,"Registrationduties",l10n_lu.lu_2011_chart_1
account_group_461422,461422,,"Subscriptiontax",l10n_lu.lu_2011_chart_1
account_group_461428,461428,,"Otherindirecttaxes",l10n_lu.lu_2011_chart_1
account_group_46148,46148,,"AED-Otherdebts",l10n_lu.lu_2011_chart_1
account_group_4615,4615,,"Foreigntaxauthorities",l10n_lu.lu_2011_chart_1
account_group_46151,46151,,"ForeignVAT",l10n_lu.lu_2011_chart_1
account_group_46158,46158,,"Otherforeigntaxes",l10n_lu.lu_2011_chart_1
account_group_462,462,,"Socialsecuritydebtsandothersocialsecuritiesoffices",l10n_lu.lu_2011_chart_1
account_group_4621,4621,,"JointSocialSecurityCentre(CCSS)",l10n_lu.lu_2011_chart_1
account_group_4622,4622,,"ForeignSocialSecurityoffices",l10n_lu.lu_2011_chart_1
account_group_4628,4628,,"Othersocialbodies",l10n_lu.lu_2011_chart_1
account_group_47,47,,"Otherdebts",l10n_lu.lu_2011_chart_1
account_group_471,471,,"Otherdebtspayablewithinoneyear",l10n_lu.lu_2011_chart_1
account_group_4711,4711,,"Receiveddepositsandguarantees",l10n_lu.lu_2011_chart_1
account_group_4712,4712,,"Amountspayabletopartnersandshareholders(othersthanfromaffiliatedundertakings)",l10n_lu.lu_2011_chart_1
account_group_4713,4713,,"Amountspayabletodirectors,managers,statutoryauditorsandsimilar",l10n_lu.lu_2011_chart_1
account_group_4714,4714,,"Amountspayabletostaff",l10n_lu.lu_2011_chart_1
account_group_4715,4715,,"State-Greenhousgasandsimilaremissionquotastobereturnedoracquired",l10n_lu.lu_2011_chart_1
account_group_4716,4716,,"Loansandsimilardebts",l10n_lu.lu_2011_chart_1
account_group_47161,47161,,"Otherloans",l10n_lu.lu_2011_chart_1
account_group_47162,47162,,"Leasedebts",l10n_lu.lu_2011_chart_1
account_group_47163,47163,,"Lifeannuities",l10n_lu.lu_2011_chart_1
account_group_47168,47168,,"Othersimilardebts",l10n_lu.lu_2011_chart_1
account_group_4717,4717,,"Derivativefinancialinstruments",l10n_lu.lu_2011_chart_1
account_group_4718,4718,,"Othermiscellaneousdebts",l10n_lu.lu_2011_chart_1
account_group_472,472,,"Otherdebtspayableaftermorethanoneyear",l10n_lu.lu_2011_chart_1
account_group_4721,4721,,"Receiveddepositsandguarantees",l10n_lu.lu_2011_chart_1
account_group_4722,4722,,"Amountspayabletopartnersandshareholders(othersthanfromaffiliatedundertakings)",l10n_lu.lu_2011_chart_1
account_group_4723,4723,,"Amountspayabletodirectors,managers,statutoryauditorsandsimilar",l10n_lu.lu_2011_chart_1
account_group_4724,4724,,"Amountspayabletostaff",l10n_lu.lu_2011_chart_1
account_group_4726,4726,,"Loansandsimilardebts",l10n_lu.lu_2011_chart_1
account_group_47261,47261,,"Otherloans",l10n_lu.lu_2011_chart_1
account_group_47262,47262,,"Leasedebts",l10n_lu.lu_2011_chart_1
account_group_47263,47263,,"Lifeannuities",l10n_lu.lu_2011_chart_1
account_group_47268,47268,,"Othersimilardebts",l10n_lu.lu_2011_chart_1
account_group_4727,4727,,"Derivativefinancialinstruments",l10n_lu.lu_2011_chart_1
account_group_4728,4728,,"Othermiscellaneousdebts",l10n_lu.lu_2011_chart_1
account_group_48,48,,"Deferredchargesandincome",l10n_lu.lu_2011_chart_1
account_group_481,481,,"Deferredcharges(ononeormorefinancialyears)",l10n_lu.lu_2011_chart_1
account_group_482,482,,"Deferredincome(ononeormorefinancialyears)",l10n_lu.lu_2011_chart_1
account_group_483,483,,"State-Greenhousgasandsimilaremissionquotasreceived",l10n_lu.lu_2011_chart_1
account_group_484,484,,"Transitoryorsuspenseaccounts-Assets",l10n_lu.lu_2011_chart_1
account_group_485,485,,"Transitoryorsuspenseaccounts-Liabilities",l10n_lu.lu_2011_chart_1
account_group_486,486,,"Linkingaccounts(branches)-Assets",l10n_lu.lu_2011_chart_1
account_group_487,487,,"Linkingaccounts(branches)-Liabilities",l10n_lu.lu_2011_chart_1
account_group_5,5,,"FINANCIALACCOUNTS",l10n_lu.lu_2011_chart_1
account_group_50,50,,"Transferablesecurities",l10n_lu.lu_2011_chart_1
account_group_501,501,,"Sharesinaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_502,502,,"Ownsharesorowncorporateunits",l10n_lu.lu_2011_chart_1
account_group_503,503,,"Sharesinundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_508,508,,"Othertransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_5081,5081,,"Shares-listedsecurities",l10n_lu.lu_2011_chart_1
account_group_5082,5082,,"Shares-unlistedsecurities",l10n_lu.lu_2011_chart_1
account_group_5083,5083,,"Debentureloansandothernotesissuedandrepurchasedbythecompany",l10n_lu.lu_2011_chart_1
account_group_5084,5084,,"Listeddebentureloans",l10n_lu.lu_2011_chart_1
account_group_5085,5085,,"Unlisteddebentureloans",l10n_lu.lu_2011_chart_1
account_group_5088,5088,,"Othermiscellaneoustransferablesecurities",l10n_lu.lu_2011_chart_1
account_group_51,51,,"Cashatbank,inpostalchequesaccounts,chequesandinhand",l10n_lu.lu_2011_chart_1
account_group_513,513,,"Banksandpostalchequesaccounts(CCP)",l10n_lu.lu_2011_chart_1
account_group_5131,5131,,"BanksandCCP:availablebalance",l10n_lu.lu_2011_chart_1
account_group_5132,5132,,"BanksandCCP:overdraft",l10n_lu.lu_2011_chart_1
account_group_516,516,,"Cashinhand",l10n_lu.lu_2011_chart_1
account_group_517,517,,"Internaltransfers",l10n_lu.lu_2011_chart_1
account_group_5171,5171,,"Internaltransfers:debitbalance",l10n_lu.lu_2011_chart_1
account_group_5172,5172,,"Internaltransfers:creditbalance",l10n_lu.lu_2011_chart_1
account_group_518,518,,"Othercashamounts",l10n_lu.lu_2011_chart_1
account_group_6,6,,"CHARGESACCOUNTS",l10n_lu.lu_2011_chart_1
account_group_60,60,,"Useofmerchandise,rawandconsumablematerials",l10n_lu.lu_2011_chart_1
account_group_601,601,,"Purchasesofrawmaterials",l10n_lu.lu_2011_chart_1
account_group_603,603,,"Purchasesofconsumablematerialsandsupplies",l10n_lu.lu_2011_chart_1
account_group_6031,6031,,"Fuels,gas,waterandelectricity",l10n_lu.lu_2011_chart_1
account_group_60311,60311,,"Solidfuels",l10n_lu.lu_2011_chart_1
account_group_60312,60312,,"Liquidfuels",l10n_lu.lu_2011_chart_1
account_group_60313,60313,,"Gas",l10n_lu.lu_2011_chart_1
account_group_60314,60314,,"Waterandsewage",l10n_lu.lu_2011_chart_1
account_group_60315,60315,,"Electricity",l10n_lu.lu_2011_chart_1
account_group_6032,6032,,"Maintenancesupplies",l10n_lu.lu_2011_chart_1
account_group_6033,6033,,"Workshop,factoryandstoresuppliesandsmallequipment",l10n_lu.lu_2011_chart_1
account_group_6034,6034,,"Workclothes",l10n_lu.lu_2011_chart_1
account_group_6035,6035,,"Officeandadministrativesupplies",l10n_lu.lu_2011_chart_1
account_group_6036,6036,,"Motorfuels",l10n_lu.lu_2011_chart_1
account_group_6037,6037,,"Lubricants",l10n_lu.lu_2011_chart_1
account_group_6038,6038,,"Otherconsumablesupplies",l10n_lu.lu_2011_chart_1
account_group_604,604,,"Purchasesofpackaging",l10n_lu.lu_2011_chart_1
account_group_606,606,,"Purchasesofmerchandiseandothergoodsforresale",l10n_lu.lu_2011_chart_1
account_group_6061,6061,,"Purchasesofmerchandise",l10n_lu.lu_2011_chart_1
account_group_6062,6062,,"Purchasesoflandforresale",l10n_lu.lu_2011_chart_1
account_group_6063,6063,,"Purchasesofbuildingsforresale",l10n_lu.lu_2011_chart_1
account_group_607,607,,"Changesininventory",l10n_lu.lu_2011_chart_1
account_group_6071,6071,,"Changesininventoryofrawmaterials",l10n_lu.lu_2011_chart_1
account_group_6073,6073,,"Changesininventoryofconsumablematerialsandsupplies",l10n_lu.lu_2011_chart_1
account_group_6074,6074,,"Changesininventoryofpackaging",l10n_lu.lu_2011_chart_1
account_group_6076,6076,,"Changesininventoryofmerchandiseandothergoodsforresale",l10n_lu.lu_2011_chart_1
account_group_60761,60761,,"Merchandise",l10n_lu.lu_2011_chart_1
account_group_60762,60762,,"Landforresale",l10n_lu.lu_2011_chart_1
account_group_60763,60763,,"Buildingsforresale",l10n_lu.lu_2011_chart_1
account_group_608,608,,"Purchasesofitemsincludedintheproductionofgoodsandservices",l10n_lu.lu_2011_chart_1
account_group_6081,6081,,"Servicesincludedintheproductionofgoodsandservices",l10n_lu.lu_2011_chart_1
account_group_60811,60811,,"Tailoring",l10n_lu.lu_2011_chart_1
account_group_60812,60812,,"Researchanddevelopment",l10n_lu.lu_2011_chart_1
account_group_60813,60813,,"Architects'andengineers'fees",l10n_lu.lu_2011_chart_1
account_group_60814,60814,,"Outsourcingincludedintheproductionofgoodsandservices",l10n_lu.lu_2011_chart_1
account_group_6082,6082,,"Otherpurchasesofmaterialincludedintheproductionofgoodsandservices",l10n_lu.lu_2011_chart_1
account_group_6083,6083,,"Purchaseofgreenhousgasandsimilaremissionquotas",l10n_lu.lu_2011_chart_1
account_group_6088,6088,,"Otherpurchasesincludedintheproductionofgoodsandservices",l10n_lu.lu_2011_chart_1
account_group_609,609,,"Rebates,discountsandrefunds(RDR)receivedandnotdirectlydeductedfrompurchases",l10n_lu.lu_2011_chart_1
account_group_6091,6091,,"RDRonpurchasesofrawmaterials",l10n_lu.lu_2011_chart_1
account_group_6093,6093,,"RDRonpurchasesofconsumablematerialsandsupplies",l10n_lu.lu_2011_chart_1
account_group_6094,6094,,"RDRonpurchasesofpackaging",l10n_lu.lu_2011_chart_1
account_group_6096,6096,,"RDRonpurchasesofmerchandiseandothergoodsforresale",l10n_lu.lu_2011_chart_1
account_group_6098,6098,,"RDRonpurchasesincludedintheproductionofgoodsandservices",l10n_lu.lu_2011_chart_1
account_group_6099,6099,,"UnallocatedRDR",l10n_lu.lu_2011_chart_1
account_group_61,61,,"Otherexternalcharges",l10n_lu.lu_2011_chart_1
account_group_611,611,,"Rentsandservicecharges",l10n_lu.lu_2011_chart_1
account_group_6111,6111,,"Rentsandoperationnalleasingforrealproperty",l10n_lu.lu_2011_chart_1
account_group_61111,61111,,"Land",l10n_lu.lu_2011_chart_1
account_group_61112,61112,,"Buildings",l10n_lu.lu_2011_chart_1
account_group_6112,6112,,"Rentsandoperationalleasingonmovableproperty",l10n_lu.lu_2011_chart_1
account_group_61123,61123,,"Rollingstock",l10n_lu.lu_2011_chart_1
account_group_61128,61128,,"Other",l10n_lu.lu_2011_chart_1
account_group_6113,6113,,"Servicechargesandco-ownershipexpenses",l10n_lu.lu_2011_chart_1
account_group_6114,6114,,"Financialleasingonrealproperty",l10n_lu.lu_2011_chart_1
account_group_6115,6115,,"Financialleasingonmovableproperty",l10n_lu.lu_2011_chart_1
account_group_61153,61153,,"Rollingstock",l10n_lu.lu_2011_chart_1
account_group_61158,61158,,"Other",l10n_lu.lu_2011_chart_1
account_group_612,612,,"Subcontracting,servicing,repairsandmaintenance",l10n_lu.lu_2011_chart_1
account_group_6121,6121,,"Generalsubcontracting(notincludedintheproductionofgoodsandservices)",l10n_lu.lu_2011_chart_1
account_group_6122,6122,,"Servicing,repairsandmaintenance",l10n_lu.lu_2011_chart_1
account_group_61221,61221,,"Buildings",l10n_lu.lu_2011_chart_1
account_group_61223,61223,,"Rollingstock",l10n_lu.lu_2011_chart_1
account_group_61228,61228,,"Other",l10n_lu.lu_2011_chart_1
account_group_613,613,,"Remunerationofintermediariesandprofessionalfees",l10n_lu.lu_2011_chart_1
account_group_6131,6131,,"Commissionsandbrokeragefees",l10n_lu.lu_2011_chart_1
account_group_6132,6132,,"ITservices",l10n_lu.lu_2011_chart_1
account_group_6133,6133,,"Bankingandsimilarservices",l10n_lu.lu_2011_chart_1
account_group_61332,61332,,"Loans'issuanceexpenses",l10n_lu.lu_2011_chart_1
account_group_61333,61333,,"Bankaccountchargesandbankcommissions(includedcustodyfeesonsecurities)",l10n_lu.lu_2011_chart_1
account_group_61334,61334,,"Chargesforelectronicmeansofpaiment",l10n_lu.lu_2011_chart_1
account_group_61336,61336,,"Factoringservices",l10n_lu.lu_2011_chart_1
account_group_61338,61338,,"Otherbankingandsimilarservices(exceptinterestandsimilarexpenses)",l10n_lu.lu_2011_chart_1
account_group_6134,6134,,"Professionalfees",l10n_lu.lu_2011_chart_1
account_group_61341,61341,,"Legal,litigationandsimilarfees",l10n_lu.lu_2011_chart_1
account_group_61342,61342,,"Accounting,taxconsulting,auditingandsimilarfees",l10n_lu.lu_2011_chart_1
account_group_61348,61348,,"Otherprofessionalfees",l10n_lu.lu_2011_chart_1
account_group_6135,6135,,"Notarialandsimilarfees",l10n_lu.lu_2011_chart_1
account_group_6138,6138,,"Otherremunerationofintermediariesandprofessionalfees",l10n_lu.lu_2011_chart_1
account_group_614,614,,"Insurancepremiums",l10n_lu.lu_2011_chart_1
account_group_6141,6141,,"Insuranceforassets",l10n_lu.lu_2011_chart_1
account_group_61411,61411,,"Buildings",l10n_lu.lu_2011_chart_1
account_group_61412,61412,,"Rollingstock",l10n_lu.lu_2011_chart_1
account_group_61418,61418,,"Other",l10n_lu.lu_2011_chart_1
account_group_6142,6142,,"Insuranceonrentedassets",l10n_lu.lu_2011_chart_1
account_group_6143,6143,,"Transportinsurance",l10n_lu.lu_2011_chart_1
account_group_6144,6144,,"Businessriskinsurance",l10n_lu.lu_2011_chart_1
account_group_6145,6145,,"Customerscreditinsurance",l10n_lu.lu_2011_chart_1
account_group_6146,6146,,"Third-partyinsurance",l10n_lu.lu_2011_chart_1
account_group_6148,6148,,"Otherinsurances",l10n_lu.lu_2011_chart_1
account_group_615,615,,"Marketingandcommunicationcosts",l10n_lu.lu_2011_chart_1
account_group_6151,6151,,"Marketingandadvertisingcosts",l10n_lu.lu_2011_chart_1
account_group_61511,61511,,"Pressadvertising",l10n_lu.lu_2011_chart_1
account_group_61512,61512,,"Samples",l10n_lu.lu_2011_chart_1
account_group_61513,61513,,"Fairsandexhibitions",l10n_lu.lu_2011_chart_1
account_group_61514,61514,,"Giftstocustomers",l10n_lu.lu_2011_chart_1
account_group_61515,61515,,"Catalogues,printedmaterialsandpublications",l10n_lu.lu_2011_chart_1
account_group_61516,61516,,"Donations",l10n_lu.lu_2011_chart_1
account_group_61517,61517,,"Sponsorship",l10n_lu.lu_2011_chart_1
account_group_61518,61518,,"Otherpurchasesofadvertisingservices",l10n_lu.lu_2011_chart_1
account_group_6152,6152,,"Travelandentertainmentexpenses",l10n_lu.lu_2011_chart_1
account_group_61521,61521,,"Travelexpenses",l10n_lu.lu_2011_chart_1
account_group_615211,615211,,"Management(ifappropriateownerandpartner)",l10n_lu.lu_2011_chart_1
account_group_615212,615212,,"Staff",l10n_lu.lu_2011_chart_1
account_group_61522,61522,,"Relocationexpenses",l10n_lu.lu_2011_chart_1
account_group_61523,61523,,"Businessassignments",l10n_lu.lu_2011_chart_1
account_group_61524,61524,,"Receptionsandentertainmentcosts",l10n_lu.lu_2011_chart_1
account_group_6153,6153,,"Postalchargesandtelecommunicationcosts",l10n_lu.lu_2011_chart_1
account_group_61531,61531,,"Postalcharges",l10n_lu.lu_2011_chart_1
account_group_61532,61532,,"Telecommunicationcosts",l10n_lu.lu_2011_chart_1
account_group_616,616,,"Transportationofgoodsandcollectivestafftransportation",l10n_lu.lu_2011_chart_1
account_group_6161,6161,,"Transportationofpurchasedgoods",l10n_lu.lu_2011_chart_1
account_group_6162,6162,,"Transportationofsoldgoods",l10n_lu.lu_2011_chart_1
account_group_6165,6165,,"Collectivestafftransportation",l10n_lu.lu_2011_chart_1
account_group_6168,6168,,"Othertransportation",l10n_lu.lu_2011_chart_1
account_group_617,617,,"Externalstaffofthecompany",l10n_lu.lu_2011_chart_1
account_group_6171,6171,,"Temporarystaff",l10n_lu.lu_2011_chart_1
account_group_6172,6172,,"Externalstaffonsecondment",l10n_lu.lu_2011_chart_1
account_group_618,618,,"Miscellaneousexternalcharges",l10n_lu.lu_2011_chart_1
account_group_6181,6181,,"Documentation",l10n_lu.lu_2011_chart_1
account_group_6182,6182,,"Costsoftraining,symposiums,seminars,conferences",l10n_lu.lu_2011_chart_1
account_group_6183,6183,,"Industrialandnon-industrialwastetreatment",l10n_lu.lu_2011_chart_1
account_group_6184,6184,,"Fuels,gas,waterandelectricity(notincludedintheproductionofgoodsandservices)",l10n_lu.lu_2011_chart_1
account_group_61841,61841,,"Solidfuels",l10n_lu.lu_2011_chart_1
account_group_61842,61842,,"Liquidfuels(oil,motorfuel,etc.)",l10n_lu.lu_2011_chart_1
account_group_61843,61843,,"Gas",l10n_lu.lu_2011_chart_1
account_group_61844,61844,,"Waterandwastewater",l10n_lu.lu_2011_chart_1
account_group_61845,61845,,"Electricity",l10n_lu.lu_2011_chart_1
account_group_6185,6185,,"Suppliesandsmallequipment",l10n_lu.lu_2011_chart_1
account_group_61851,61851,,"Officesupplies",l10n_lu.lu_2011_chart_1
account_group_61852,61852,,"Smallequipment",l10n_lu.lu_2011_chart_1
account_group_61853,61853,,"Workclothes",l10n_lu.lu_2011_chart_1
account_group_61854,61854,,"Maintenancesupplies",l10n_lu.lu_2011_chart_1
account_group_61858,61858,,"Other",l10n_lu.lu_2011_chart_1
account_group_6186,6186,,"Surveillanceandsecuritycharges",l10n_lu.lu_2011_chart_1
account_group_6187,6187,,"Contributionstoprofessionalassociations",l10n_lu.lu_2011_chart_1
account_group_6188,6188,,"Othermiscellaneousexternalcharges",l10n_lu.lu_2011_chart_1
account_group_619,619,,"Rebates,discountsandrefundsreceivedonotherexternalcharges",l10n_lu.lu_2011_chart_1
account_group_62,62,,"Staffexpenses",l10n_lu.lu_2011_chart_1
account_group_621,621,,"Staffremuneration",l10n_lu.lu_2011_chart_1
account_group_6211,6211,,"Grosswages",l10n_lu.lu_2011_chart_1
account_group_62111,62111,,"Basewages",l10n_lu.lu_2011_chart_1
account_group_62112,62112,,"Wagesupplements",l10n_lu.lu_2011_chart_1
account_group_621121,621121,,"Sunday",l10n_lu.lu_2011_chart_1
account_group_621122,621122,,"Publicholidays",l10n_lu.lu_2011_chart_1
account_group_621123,621123,,"Overtime",l10n_lu.lu_2011_chart_1
account_group_621128,621128,,"Othersupplements",l10n_lu.lu_2011_chart_1
account_group_62114,62114,,"Incentives,bonusesandcommissions",l10n_lu.lu_2011_chart_1
account_group_62115,62115,,"Benefitsinkind",l10n_lu.lu_2011_chart_1
account_group_62116,62116,,"Severancepay",l10n_lu.lu_2011_chart_1
account_group_62117,62117,,"Survivor'spay",l10n_lu.lu_2011_chart_1
account_group_6218,6218,,"Otherbenefits",l10n_lu.lu_2011_chart_1
account_group_6219,6219,,"Refundsonwagespaid",l10n_lu.lu_2011_chart_1
account_group_622,622,,"Otherstaffremuneration",l10n_lu.lu_2011_chart_1
account_group_6221,6221,,"Students",l10n_lu.lu_2011_chart_1
account_group_6222,6222,,"Casualworkers",l10n_lu.lu_2011_chart_1
account_group_6228,6228,,"Other",l10n_lu.lu_2011_chart_1
account_group_623,623,,"Socialsecuritycosts(employer'sshare)",l10n_lu.lu_2011_chart_1
account_group_6231,6231,,"Socialsecurityonpensions",l10n_lu.lu_2011_chart_1
account_group_6232,6232,,"Othersocialsecuritycosts(includingillness,accidents,a.s.o.)",l10n_lu.lu_2011_chart_1
account_group_624,624,,"Otherstaffexpenses",l10n_lu.lu_2011_chart_1
account_group_6241,6241,,"Complementarypensions",l10n_lu.lu_2011_chart_1
account_group_62411,62411,,"Premiumsforexternalpensionsfunds",l10n_lu.lu_2011_chart_1
account_group_62412,62412,,"Changestoprovisionsforcomplementarypensions",l10n_lu.lu_2011_chart_1
account_group_62413,62413,,"Withholdingtaxoncomplementarypensions",l10n_lu.lu_2011_chart_1
account_group_62414,62414,,"Insolvencyinsurancepremiums",l10n_lu.lu_2011_chart_1
account_group_62415,62415,,"Complementarypensionspaidbytheemployer",l10n_lu.lu_2011_chart_1
account_group_6248,6248,,"Otherstaffexpensesnotmentionedabove",l10n_lu.lu_2011_chart_1
account_group_63,63,,"Allocationstovalueadjustments(AVA)andfairvalueadjustments(FVA)onformationexpenses,intangible,tangibleandcurrentassets(excepttransferablesecurities)",l10n_lu.lu_2011_chart_1
account_group_631,631,,"AVAonformationexpensesandsimilarexpenses",l10n_lu.lu_2011_chart_1
account_group_6311,6311,,"AVAonset-upandstart-upcosts",l10n_lu.lu_2011_chart_1
account_group_6313,6313,,"AVAonexpensesforcapitalincreasesandvariousoperations(mergers,demergers,changesoflegalform)",l10n_lu.lu_2011_chart_1
account_group_6314,6314,,"AVAonloan-issuanceexpenses",l10n_lu.lu_2011_chart_1
account_group_6318,6318,,"AVAonothersimilarexpenses",l10n_lu.lu_2011_chart_1
account_group_632,632,,"AVAonintangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_6321,6321,,"AVAondevelopmentcosts",l10n_lu.lu_2011_chart_1
account_group_6322,6322,,"AVAonconcessions,patents,licences,trademarksandsimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_6323,6323,,"AVAongoodwillacquiredforconsideration",l10n_lu.lu_2011_chart_1
account_group_6324,6324,,"AVAondownpaymentsandintangiblefixedassetsunderdevelopment",l10n_lu.lu_2011_chart_1
account_group_633,633,,"AVAontangiblefixedassetsandfairvalueadjustments(FVA)oninvestmentproperties",l10n_lu.lu_2011_chart_1
account_group_6331,6331,,"AVAonland,fittings-outandbuildingsandFVAoninvestmentproperties",l10n_lu.lu_2011_chart_1
account_group_63311,63311,,"AVAonland",l10n_lu.lu_2011_chart_1
account_group_63312,63312,,"AVAonfixturesandfittings-outofland",l10n_lu.lu_2011_chart_1
account_group_63313,63313,,"AVAonbuildings",l10n_lu.lu_2011_chart_1
account_group_63314,63314,,"AVAonfixturesandfittings-outofbuildings",l10n_lu.lu_2011_chart_1
account_group_63315,63315,,"FVAoninvestmentproperties",l10n_lu.lu_2011_chart_1
account_group_6332,6332,,"AVAonplantandmachinery",l10n_lu.lu_2011_chart_1
account_group_6333,6333,,"AVAonotherfixturesandfittings,toolsandequipment(includingrollingstock)",l10n_lu.lu_2011_chart_1
account_group_6334,6334,,"AVAondownpaymentsandtangiblefixedassetsunderdevelopment",l10n_lu.lu_2011_chart_1
account_group_634,634,,"AVAoninventories",l10n_lu.lu_2011_chart_1
account_group_6341,6341,,"AVAoninventoriesofrawmaterialsandconsumables",l10n_lu.lu_2011_chart_1
account_group_6342,6342,,"AVAoninventoriesofworkandcontractsinprogress",l10n_lu.lu_2011_chart_1
account_group_6343,6343,,"AVAoninventoriesofgoods",l10n_lu.lu_2011_chart_1
account_group_6344,6344,,"AVAoninventoriesofmerchandiseandothergoodsforresale",l10n_lu.lu_2011_chart_1
account_group_6345,6345,,"AVAondownpaymentsoninventories",l10n_lu.lu_2011_chart_1
account_group_635,635,,"AVAandFVAonreceivablesfromcurrentassets",l10n_lu.lu_2011_chart_1
account_group_6351,6351,,"AVAontradereceivables",l10n_lu.lu_2011_chart_1
account_group_6352,6352,,"AVAonamountsowedbyaffiliatedundertakingsandundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_6353,6353,,"AVAonotherreceivables",l10n_lu.lu_2011_chart_1
account_group_6354,6354,,"FVAonreceivablesfromcurrentassets",l10n_lu.lu_2011_chart_1
account_group_64,64,,"Otheroperatingcharges",l10n_lu.lu_2011_chart_1
account_group_641,641,,"Feesandroyaltiesforconcessions,patents,licences,trademarksandsimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_6411,6411,,"Concessions",l10n_lu.lu_2011_chart_1
account_group_6412,6412,,"Patents",l10n_lu.lu_2011_chart_1
account_group_6413,6413,,"Softwarelicences",l10n_lu.lu_2011_chart_1
account_group_6414,6414,,"Trademarksandfranchise",l10n_lu.lu_2011_chart_1
account_group_6415,6415,,"Similarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_64151,64151,,"Copyrightsandreproductionrights",l10n_lu.lu_2011_chart_1
account_group_64158,64158,,"Othersimilarrightsandassets",l10n_lu.lu_2011_chart_1
account_group_642,642,,"Indemnities,damagesandinterest",l10n_lu.lu_2011_chart_1
account_group_643,643,,"Attendancefees,director'sfeesandsimilarremuneration",l10n_lu.lu_2011_chart_1
account_group_6431,6431,,"Attendancefees",l10n_lu.lu_2011_chart_1
account_group_6432,6432,,"Director'sfees",l10n_lu.lu_2011_chart_1
account_group_6438,6438,,"Othersimilarremuneration",l10n_lu.lu_2011_chart_1
account_group_644,644,,"Lossondisposalofintangibleandtangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_6441,6441,,"Lossondisposalofintangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_64411,64411,,"Bookvalueofyieldedintangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_64412,64412,,"Disposalproceedsofintangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_6442,6442,,"Lossondisposaloftangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_64421,64421,,"Bookvalueofyieldedtangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_64422,64422,,"Disposalproceedsoftangiblefixedassets",l10n_lu.lu_2011_chart_1
account_group_645,645,,"Lossesonbaddebts",l10n_lu.lu_2011_chart_1
account_group_6451,6451,,"Tradereceivables",l10n_lu.lu_2011_chart_1
account_group_6452,6452,,"Amountsowedbyaffiliatedundertakings",l10n_lu.lu_2011_chart_1
account_group_6453,6453,,"Amountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests",l10n_lu.lu_2011_chart_1
account_group_6454,6454,,"Otherreceivables",l10n_lu.lu_2011_chart_1
account_group_646,646,,"Taxes,dutiesandsimilarexpenses",l10n_lu.lu_2011_chart_1
account_group_6461,6461,,"Realpropertytax",l10n_lu.lu_2011_chart_1
account_group_6462,6462,,"Non-refundableVAT",l10n_lu.lu_2011_chart_1
account_group_6463,6463,,"Dutiesonimportedmerchandise",l10n_lu.lu_2011_chart_1
