id,code,name,user_type_id/id,reconcile,chart_template_id:id
lu_2011_account_45121,45121,Purchasesandservices,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_45122,45122,Loansandadvances,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_45128,45128,Otherpayables,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_45211,45211,Purchasesandservices,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_45212,45212,Loansandadvances,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_45218,45218,Otherpayables,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_45221,45221,Purchasesandservices,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_45222,45222,Loansandadvances,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_45228,45228,Otherpayables,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_4611,4611,Municipalauthorities,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2011_account_461211,461211,Corporateincometax-Taxaccrual,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461212,461212,CIT-Taxpayable,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461221,461221,MBT-Taxaccrual,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461222,461222,MBT-Taxpayable,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461231,461231,NWT-Taxaccrual,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461232,461232,NWT-Taxpayable,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_46124,46124,Withholdingtaxonwagesandsalaries,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_46125,46125,Withholdingtaxonfinancialinvestmentincome,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_46126,46126,Withholdingtaxondirector'sfees,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_46128,46128,ACD-Otheramountspayable,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_4613,4613,CustomsandExciseAuthority(ADA),account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_461411,461411,VATreceived,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2011_account_461412,461412,VATpayable,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461413,461413,VATdownpaymentsreceived,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461418,461418,VAT-Otherpayables,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461421,461421,Registrationduties,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461422,461422,Subscriptiontax,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_461428,461428,Otherindirecttaxes,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_46148,46148,AED-Otherdebts,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_46151,46151,ForeignVAT,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_46158,46158,Otherforeigntaxes,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_4621,4621,SocialSecurityoffice(CCSS),account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_4622,4622,ForeignSocialSecurityoffices,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_4628,4628,Othersocialbodies,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_4711,4711,Receiveddepositsandguarantees,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_4712,4712,Amountspayabletopartnersandshareholders(othersthanfromaffiliatedundertakings),account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2011_account_4713,4713,"Amountspayabletodirectors,managers,statutoryauditorsandsimilar",account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_4714,4714,Amountspayabletostaff,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2011_account_4715,4715,State-Greenhousgasandsimilaremissionquotastobereturnedoracquired,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_47161,47161,Otherloans,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_47162,47162,Leasedebts,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_47163,47163,Lifeannuities,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_47164,47164,Othersimilardebts,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_4717,4717,Derivativefinancialinstruments,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2011_account_4718,4718,Othermiscellaneousdebts,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_4721,4721,Receiveddepositsandguarantees,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_4722,4722,Amountspayabletopartnersandshareholders(othersthanfromaffiliatedundertakings),account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2011_account_4723,4723,"Amountspayabletodirectors,managers,statutoryauditorsandsimilar",account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2020_account_4724,4724,Amountspayabletostaff,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_47261,47261,Otherloans,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_47262,47262,Leasedebts,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_47263,47263,Lifeannuities,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_47264,47264,Othersimilardebts,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2020_account_4727,4727,Derivativefinancialinstruments,account.data_account_type_current_liabilities,TRUE,lu_2011_chart_1
lu_2011_account_4728,4728,Othermiscellaneousdebts,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_481,481,Deferredcharges(ononeormorefinancialyears),account.data_account_type_prepayments,FALSE,lu_2011_chart_1
lu_2011_account_482,482,Deferredincome(ononeormorefinancialyears),account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_483,483,State-Greenhousegasandsimilaremissionquotasreceived,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_484,484,Transitoryorsuspenseaccounts-Assets,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_485,485,Transitoryorsuspenseaccounts-Liabilities,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_486,486,Linkingaccounts(branches)-Assets,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_487,487,Linkingaccounts(branches)-Liabilities,account.data_account_type_current_liabilities,FALSE,lu_2011_chart_1
lu_2011_account_501,501,Sharesinaffiliatedundertakings,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_502,502,Ownsharesorowncorporateunits,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_503,503,Sharesinundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_5081,5081,Shares-listedsecurities,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_5082,5082,Shares-unlistedsecurities,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_5083,5083,Debentureloansandothernotesissuedandrepurchasedbythecompany,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_5084,5084,Listeddebentureloans,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_5085,5085,Unlisteddebentureloans,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2011_account_5088,5088,Othermiscellaneoustransferablesecurities,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2020_account_5131,5131,BanksandCCP:availablebalance,account.data_account_type_liquidity,TRUE,lu_2011_chart_1
lu_2020_account_5132,5132,BanksandCCP:overdraft,account.data_account_type_liquidity,TRUE,lu_2011_chart_1
lu_2020_account_516,516,Cashinhand,account.data_account_type_liquidity,TRUE,lu_2011_chart_1
lu_2020_account_5171,5171,Internaltransfers:debitbalance,account.data_account_type_liquidity,TRUE,lu_2011_chart_1
lu_2020_account_5172,5172,Internaltransfers:creditbalance,account.data_account_type_liquidity,TRUE,lu_2011_chart_1
lu_2011_account_518,518,Othercashamounts,account.data_account_type_current_assets,FALSE,lu_2011_chart_1
lu_2020_account_601,601,Purchasesofrawmaterials,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_60311,60311,Solidfuels,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_60312,60312,Liquidfuels,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_60313,60313,Gas,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_60314,60314,Waterandsewage,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_60315,60315,Electricity,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6032,6032,Maintenancesupplies,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6033,6033,"Workshop,factoryandstoresuppliesandsmallequipment",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6034,6034,Workclothes,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6035,6035,Officeandadministrativesupplies,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6036,6036,Motorfuels,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6037,6037,Lubricants,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6038,6038,Otherconsumablesupplies,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_604,604,Purchasesofpackaging,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6061,6061,Purchasesofmerchandise,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6062,6062,Purchasesoflandforresale,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6063,6063,Purchasesofbuildingsforresale,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6071,6071,Changesininventoryofrawmaterials,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6073,6073,Changesininventoryofconsumablematerialsandsupplies,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6074,6074,Changesininventoryofpackaging,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_60761,60761,Merchandise,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_60762,60762,Landforresale,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_60763,60763,Buildingsforresale,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_60811,60811,Tailoring,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_60812,60812,Researchanddevelopment,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_60813,60813,Architects'andengineers'fees,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_60814,60814,Outsourcingincludedintheproductionofgoodsandservices,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6082,6082,Otherpurchasesofmaterialincludedintheproductionofgoodsandservices,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6083,6083,Purchaseofgreenhousegasandsimilaremissionquotas,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6088,6088,Otherpurchasesincludedintheproductionofgoodsandservices,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6091,6091,RDRonpurchasesofrawmaterials,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6093,6093,RDRonpurchasesofconsumablematerialsandsupplies,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6094,6094,RDRonpurchasesofpackaging,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6096,6096,RDRonpurchasesofmerchandiseandothergoodsforresale,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6098,6098,RDRonpurchasesincludedintheproductionofgoodsandservices,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6099,6099,UnallocatedRDR,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61111,61111,Land,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61112,61112,Buildings,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61123,61123,Rollingstock,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61128,61128,Other,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6113,6113,Servicechargesandco-ownershipexpenses,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6114,6114,Financialleasingonrealproperty,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61153,61153,Rollingstock,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61158,61158,Other,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6121,6121,Generalsubcontracting(notincludedintheproductionofgoodsandservices),account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61221,61221,Buildings,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61223,61223,Rollingstock,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61228,61228,Other,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6131,6131,Commissionsandbrokeragefees,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6132,6132,ITservices,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61332,61332,Loans'issuanceexpenses,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61333,61333,Bankaccountchargesandbankcommissions(includedcustodyfeesonsecurities),account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61334,61334,Chargesforelectronicmeansofpayment,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61336,61336,Factoringservices,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61338,61338,Otherbankingandsimilarservices(exceptinterestandsimilarexpenses),account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61341,61341,"Legal,litigationandsimilarfees",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61342,61342,"Accounting,taxconsulting,auditingandsimilarfees",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61348,61348,Otherprofessionalfees,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6135,6135,Notarialandsimilarfees,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6138,6138,Otherremunerationofintermediariesandprofessionalfees,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61411,61411,Buildings,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61412,61412,Rollingstock,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61418,61418,Other,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6142,6142,Insuranceonrentedassets,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6143,6143,Transportinsurance,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6144,6144,Businessriskinsurance,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6145,6145,Customerscreditinsurance,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6146,6146,Third-partyinsurance,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6148,6148,Otherinsurances,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61511,61511,Pressadvertising,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61512,61512,Samples,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61513,61513,Fairsandexhibitions,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61514,61514,Giftstocustomers,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61515,61515,"Catalogues,printedmaterialsandpublications",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61516,61516,Donations,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61517,61517,Sponsorship,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61518,61518,Otherpurchasesofadvertisingservices,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_615211,615211,Management(respectivelyownerandpartner),account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_615212,615212,Staff,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61522,61522,Relocationexpenses,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61523,61523,Businessassignments,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61524,61524,Receptionsandentertainmentcosts,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61531,61531,Postalcharges,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_61532,61532,Telecommunicationcosts,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6161,6161,Transportationofpurchasedgoods,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6162,6162,Transportationofsoldgoods,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6165,6165,Collectivestafftransportation,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6168,6168,Othertransportation,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6171,6171,Temporarystaff,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6172,6172,Externalstaffonsecondment,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6181,6181,Documentation,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6182,6182,"Costsoftraining,symposiums,seminars,conferences",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6183,6183,Industrialandnon-industrialwastetreatment,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61841,61841,Solidfuels,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61842,61842,"Liquidfuels(oil,motorfuel,etc.)",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61843,61843,Gas,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61844,61844,Waterandwastewater,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61845,61845,Electricity,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61851,61851,Officesupplies,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61852,61852,Smallequipment,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61853,61853,Workclothes,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61854,61854,Maintenancesupplies,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_61858,61858,Other,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6186,6186,Surveillanceandsecuritycharges,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6187,6187,Contributionstoprofessionalassociations,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6188,6188,Othermiscellaneousexternalcharges,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_619,619,"Rebates,discountsandrefundsreceivedonotherexternalcharges",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_62111,62111,Basewages,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_621121,621121,Sunday,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_621122,621122,Publicholidays,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_621123,621123,Overtime,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_621128,621128,Othersupplements,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_62114,62114,"Incentives,bonusesandcommissions",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_62115,62115,Benefitsinkind,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_62116,62116,Severancepay,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_62117,62117,Survivor'spay,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6218,6218,Otherbenefits,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6219,6219,Refundsonwagespaid,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6221,6221,Students,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6222,6222,Casualworkers,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6228,6228,Other,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6231,6231,Socialsecurityonpensions,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6232,6232,"Othersocialsecuritycosts(includingillness,accidents,a.s.o.)",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_62411,62411,Premiumsforexternalpensionsfunds,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_62412,62412,Changestoprovisionsforcomplementarypensions,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_62413,62413,Withholdingtaxoncomplementarypensions,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_62414,62414,Insolvencyinsurancepremiums,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_62415,62415,Complementarypensionspaidbytheemployer,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6248,6248,Otherstaffexpensesnotmentionedabove,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6311,6311,AVAonset-upandstart-upcosts,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6313,6313,"AVAonexpensesforcapitalincreasesandvariousoperations(mergers,demergers,changesoflegalform)",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6314,6314,AVAonloan-issuanceexpenses,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6318,6318,AVAonothersimilarexpenses,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6321,6321,AVAondevelopmentcosts,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6322,6322,"AVAonconcessions,patents,licences,trademarksandsimilarrightsandassets",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6323,6323,AVAongoodwillacquiredforconsideration,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6324,6324,AVAondownpaymentsandintangiblefixedassetsunderdevelopment,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_63311,63311,AVAonland,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_63312,63312,AVAonfixturesandfittings-outofland,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_63313,63313,AVAonbuildings,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_63314,63314,AVAonfixturesandfittings-outofbuildings,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_63315,63315,FVAoninvestmentproperties,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6332,6332,AVAonplantandmachinery,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6333,6333,"AVAonotherfixturesandfittings,toolsandequipment(includingrollingstock)",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6334,6334,AVAondownpaymentsandtangiblefixedassetsunderdevelopment,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6341,6341,AVAoninventoriesofrawmaterialsandconsumables,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6342,6342,AVAoninventoriesofworkandcontractsinprogress,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6343,6343,AVAoninventoriesofgoods,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6344,6344,AVAoninventoriesofmerchandiseandothergoodsforresale,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6345,6345,AVAondownpaymentsoninventories,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6351,6351,AVAontradereceivables,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6352,6352,AVAonamountsowedbyaffiliatedundertakingsandundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6353,6353,AVAonotherreceivables,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6354,6354,FVAonreceivablesfromcurrentassets,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6411,6411,Concessions,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6412,6412,Patents,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6413,6413,Softwarelicences,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6414,6414,Trademarksandfranchise,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_64151,64151,Copyrightsandreproductionrights,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_64158,64158,Othersimilarrightsandassets,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_642,642,"Indemnities,damagesandinterest",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6431,6431,Attendancefees,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6432,6432,"Director'sfees",account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_6438,6438,Othersimilarremuneration,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_64411,64411,Bookvalueofyieldedintangiblefixedassets,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_64412,64412,Disposalproceedsofintangiblefixedassets,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_64421,64421,Bookvalueofyieldedtangiblefixedassets,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2020_account_64422,64422,Disposalproceedsoftangiblefixedassets,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6451,6451,Tradereceivables,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6452,6452,Amountsowedbyaffiliatedundertakings,account.data_account_type_expenses,FALSE,lu_2011_chart_1
lu_2011_account_6453,6453,Amountsowedbyundertakingswithwhichtheundertakingislinkedbyvirtueofparticipatinginterests,account.data_account_type_expenses,FALSE,lu_2011_chart_1
